Date,ASHStock_Open_average,ASHStock_Open_max,ASHStock_Open_min,ASHStock_Open_volatility,ASHStock_Open_change,ASHStock_High_average,ASHStock_High_max,ASHStock_High_min,ASHStock_High_volatility,ASHStock_High_change,ASHStock_Low_average,ASHStock_Low_max,ASHStock_Low_min,ASHStock_Low_volatility,ASHStock_Low_change,ASHStock_Close_average,ASHStock_Close_max,ASHStock_Close_min,ASHStock_Close_volatility,ASHStock_Close_change,ASHStock_Volume_average,ASHStock_Volume_max,ASHStock_Volume_min,ASHStock_Volume_volatility,ASHStock_Volume_change
2019-10-27,77.702,78.14,77.12,1.019999999999996,0.8199999999999932,78.38,78.7,78.03,0.6700000000000017,0.5700000000000074,77.232,77.67,76.95,0.7199999999999989,0.5799999999999983,77.918,78.41,77.37,1.039999999999992,0.3400000000000034,440789,741564,339485,402079,338203
2019-11-03,78.078,78.61,77.3,1.3100000000000023,-0.6500000000000057,78.628,78.78,78.43,0.3499999999999943,0.12999999999999545,77.424,77.81,77.14,0.6700000000000017,0.6700000000000017,77.954,78.47,77.29,1.1799999999999926,1.1799999999999926,465278,715356,248438,466918,-466918
2019-11-10,78.084,78.86,77.68,1.1799999999999926,0.8199999999999932,78.632,79.58,78.17,1.4099999999999966,1.4099999999999966,77.622,78.47,77.2,1.269999999999996,0.9899999999999949,78.324,78.85,77.9,0.9499999999999886,0.8900000000000006,640723,1536145,330272,1205873,1205873
2019-11-17,74.916,78.99,72.06,6.929999999999993,-6.929999999999993,75.696,79.4,72.89,6.510000000000005,-6.3500000000000085,73.78,78.52,71.71,6.810000000000002,-6.810000000000002,74.304,78.65,72.08,6.570000000000007,-6.560000000000002,1132556,2164488,470177,1694311,-218249
2019-11-24,71.9375,72.24,71.59,0.6499999999999915,-0.21999999999999886,72.39,72.67,72.15,0.519999999999996,-0.519999999999996,71.4625,71.53,71.31,0.21999999999999886,0.0,71.9025,72.34,71.7,0.6400000000000006,-0.09999999999999432,367797,479606,261070,218536,-218536
2019-12-01,72.364,74.03,70.88,3.1500000000000057,2.230000000000004,73.206,75.05,71.91,3.1400000000000006,2.9200000000000017,72.152,73.94,70.5,3.4399999999999977,2.569999999999993,72.762,74.51,71.59,2.9200000000000017,2.9200000000000017,720716,976070,573753,402317,112919
2019-12-08,75.36,76.35,74.38,1.9699999999999989,1.9699999999999989,76.264,76.92,75.57,1.3500000000000085,0.9200000000000017,74.828,75.5,74.31,1.1899999999999977,1.1899999999999977,75.632,76.59,74.83,1.7600000000000051,-0.10999999999999943,747633,1558182,377709,1180473,-1180473
2019-12-15,75.884,76.52,75.55,0.9699999999999989,0.6400000000000006,76.232,76.89,75.65,1.2399999999999949,0.6400000000000006,75.35600000000001,76.04,74.65,1.3900000000000006,0.6500000000000057,75.876,76.38,75.31,1.0699999999999932,0.7999999999999972,515335,1263265,290482,972783,920513
2019-12-22,76.7875,77.26,76.34,0.9200000000000017,0.9200000000000017,77.14750000000001,77.35,76.98,0.36999999999999034,0.36999999999999034,76.2925,76.52,75.84,0.6799999999999926,0.5699999999999932,76.7325,76.97,76.5,0.46999999999999886,-0.46999999999999886,441802,568852,218944,349908,50886
2019-12-29,76.3,76.89,75.86,1.0300000000000011,-0.5700000000000074,76.7,76.89,76.29,0.5999999999999943,-0.44999999999998863,75.905,76.19,75.39,0.7999999999999972,-0.7199999999999989,76.2875,76.76,75.59,1.1700000000000017,-0.6799999999999926,579878,709012,419802,289210,91801
