Date,RLJ_Open_average,RLJ_Open_max,RLJ_Open_min,RLJ_Open_volatility,RLJ_Open_change,RLJ_High_average,RLJ_High_max,RLJ_High_min,RLJ_High_volatility,RLJ_High_change,RLJ_Low_average,RLJ_Low_max,RLJ_Low_min,RLJ_Low_volatility,RLJ_Low_change,RLJ_Close_average,RLJ_Close_max,RLJ_Close_min,RLJ_Close_volatility,RLJ_Close_change,RLJ_Volume_average,RLJ_Volume_max,RLJ_Volume_min,RLJ_Volume_volatility,RLJ_Volume_change
2019-10-13,16.63,16.7,16.53,0.16999999999999815,0.16999999999999815,16.788,16.88,16.65,0.23000000000000043,0.0799999999999983,16.494,16.61,16.39,0.21999999999999886,0.17999999999999972,16.662,16.74,16.59,0.14999999999999858,-0.029999999999997584,971425,1442618,564680,877938,706824
2019-10-20,16.782,16.95,16.63,0.3200000000000003,-0.060000000000002274,16.846,16.96,16.73,0.23000000000000043,-0.120000000000001,16.61,16.78,16.48,0.3000000000000007,0.0799999999999983,16.752,16.88,16.6,0.2799999999999976,-0.23000000000000043,890362,1369548,575930,793618,-596742
2019-10-27,16.644,17.07,16.47,0.6000000000000014,0.490000000000002,16.838,17.33,16.57,0.759999999999998,0.6499999999999986,16.544,16.99,16.29,0.6999999999999993,0.4599999999999973,16.768,17.3,16.41,0.8900000000000006,0.6900000000000013,993957,1331930,700644,631286,94967
2019-11-03,17.224,17.55,16.84,0.7100000000000009,-0.48999999999999844,17.372,17.71,16.97,0.740000000000002,-0.5899999999999999,17.002,17.29,16.73,0.5599999999999987,-0.5599999999999987,17.137999999999998,17.54,16.9,0.6400000000000006,-0.6400000000000006,1206175,1655736,764688,891048,-136656
2019-11-10,16.636,16.89,16.32,0.5700000000000003,-0.23000000000000043,16.796,16.95,16.6,0.34999999999999787,-0.08999999999999986,16.486,16.65,16.26,0.389999999999997,0.0,16.652,16.78,16.42,0.35999999999999943,0.15000000000000213,1058590,1316778,674603,642175,-249054
2019-11-17,16.538,16.79,16.37,0.41999999999999815,-0.3299999999999983,16.672,16.86,16.41,0.4499999999999993,-0.03999999999999915,16.352,16.73,16.08,0.6500000000000021,-0.3099999999999987,16.536,16.77,16.33,0.4400000000000013,0.019999999999999574,1342386,2474914,817300,1657614,-694184
2019-11-24,17.037499999999998,17.22,16.79,0.4299999999999997,0.35999999999999943,17.1825,17.34,16.96,0.379999999999999,0.18999999999999773,16.89,17.07,16.72,0.3500000000000014,0.17999999999999972,17.045,17.23,16.92,0.3099999999999987,0.019999999999999574,1001711,1084799,833125,251674,78937
2019-12-01,16.964,17.13,16.84,0.28999999999999915,0.28999999999999915,17.102,17.29,16.94,0.34999999999999787,0.3099999999999987,16.878,17.1,16.68,0.4200000000000017,0.4200000000000017,16.984,17.21,16.82,0.39000000000000057,0.28999999999999915,889392,1299359,648708,650651,344979
2019-12-08,17.262,17.4,17.16,0.23999999999999844,0.1999999999999993,17.414,17.57,17.27,0.3000000000000007,0.3000000000000007,17.142,17.34,17.0,0.33999999999999986,0.2699999999999996,17.308,17.52,17.2,0.3200000000000003,0.3000000000000007,1168958,1529111,951088,578023,177548
2019-12-15,17.834,18.09,17.58,0.5100000000000016,0.46000000000000085,17.954,18.12,17.6,0.5199999999999996,0.5199999999999996,17.695999999999998,17.93,17.38,0.5500000000000007,0.5500000000000007,17.91,18.07,17.55,0.5199999999999996,0.5,1674414,2816165,1183980,1632185,324481
2019-12-22,18.02,18.11,17.85,0.259999999999998,-0.21999999999999886,18.0825,18.17,17.92,0.25,-0.2099999999999973,17.92,18.0,17.75,0.25,-0.23999999999999844,18.0025,18.14,17.77,0.370000000000001,-0.28000000000000114,667203,806108,416116,389992,385410
2019-12-29,17.62666666666667,17.85,17.3,0.5500000000000007,-0.4299999999999997,17.753333333333334,17.85,17.57,0.28000000000000114,-0.2699999999999996,17.490000000000002,17.71,17.3,0.41000000000000014,-0.41000000000000014,17.58,17.72,17.46,0.259999999999998,-0.259999999999998,882753,1052192,643410,408782,-408782
