Date,FTNT_Open_average,FTNT_Open_max,FTNT_Open_min,FTNT_Open_volatility,FTNT_Open_change,FTNT_High_average,FTNT_High_max,FTNT_High_min,FTNT_High_volatility,FTNT_High_change,FTNT_Low_average,FTNT_Low_max,FTNT_Low_min,FTNT_Low_volatility,FTNT_Low_change,FTNT_Close_average,FTNT_Close_max,FTNT_Close_min,FTNT_Close_volatility,FTNT_Close_change,FTNT_Volume_average,FTNT_Volume_max,FTNT_Volume_min,FTNT_Volume_volatility,FTNT_Volume_change
2019-10-20,78.668,80.72,76.46,4.260000000000005,4.260000000000005,80.002,81.46,78.2,3.259999999999991,3.259999999999991,78.128,80.04,76.2,3.8400000000000034,3.710000000000008,79.37,80.96,77.04,3.9199999999999875,3.269999999999996,1065939,1421589,779045,642544,114367
2019-10-27,84.58,90.75,80.24,10.510000000000005,10.510000000000005,86.41,92.74,81.26,11.47999999999999,11.47999999999999,83.734,90.5,79.55,10.950000000000003,10.950000000000003,85.39,91.89,80.75,11.14,11.14,2269698,4326980,877100,3449880,1266745
2019-11-03,93.338,95.52,91.49,4.030000000000001,4.030000000000001,95.17999999999999,98.21,92.57,5.640000000000001,5.640000000000001,92.664,95.22,90.75,4.469999999999999,4.200000000000003,94.22,96.23,91.64,4.590000000000003,4.310000000000002,1899477,2006753,1733575,273178,-19023
2019-11-10,99.596,101.32,97.06,4.259999999999991,3.989999999999995,101.45,104.35,100.08,4.269999999999996,4.269999999999996,99.018,100.65,96.77,3.8800000000000097,3.8800000000000097,101.032,103.84,99.67,4.170000000000002,3.8500000000000085,1578491,2451267,1056125,1395142,-500713
2019-11-17,103.95,104.95,102.72,2.230000000000004,-0.14000000000000057,104.938,106.0,103.52,2.480000000000004,-0.20000000000000284,103.068,104.04,102.08,1.960000000000008,-0.09000000000000341,103.898,105.14,102.45,2.6899999999999977,0.07000000000000739,1462340,2091172,1020324,1070848,-345229
2019-11-24,104.78,105.22,104.09,1.1299999999999955,1.1299999999999955,105.3975,105.5,105.27,0.23000000000000398,0.060000000000002274,103.675,104.41,102.34,2.069999999999993,-1.6799999999999926,104.6575,105.23,103.92,1.3100000000000023,-0.45000000000000284,1024015,1764644,486623,1278021,-570801
2019-12-01,103.742,105.47,101.95,3.519999999999996,1.5799999999999983,104.75,105.66,104.06,1.5999999999999943,0.5,102.5,103.31,99.78,3.530000000000001,3.289999999999992,103.944,104.91,103.57,1.3400000000000034,0.04999999999999716,1236384,1800748,844676,956072,-956072
2019-12-08,104.604,106.5,103.79,2.7099999999999937,2.299999999999997,105.71,107.77,104.37,3.3999999999999915,3.030000000000001,104.03,106.33,103.2,3.1299999999999955,2.969999999999999,104.994,107.24,103.55,3.6899999999999977,3.6899999999999977,912401,1173637,691565,482072,340142
2019-12-15,107.85000000000001,110.28,106.4,3.8799999999999955,0.04999999999999716,108.87400000000001,110.28,107.47,2.8100000000000023,0.8200000000000074,106.586,107.78,105.04,2.739999999999995,2.059999999999988,107.724,109.53,106.35,3.180000000000007,1.4699999999999989,1576040,2242425,1163487,1078938,-524990
2019-12-22,107.9,108.63,107.45,1.1799999999999926,-0.4399999999999977,108.5875,109.45,107.89,1.5600000000000023,-0.4200000000000017,106.8975,107.66,105.22,2.4399999999999977,-2.4399999999999977,107.605,108.24,106.95,1.289999999999992,-0.8299999999999983,511684,728280,310613,417667,284246
2019-12-29,107.53333333333333,108.42,106.58,1.8400000000000034,1.8400000000000034,109.82333333333334,111.53,107.65,3.8799999999999955,3.8799999999999955,107.25666666666666,108.1,106.29,1.809999999999988,1.809999999999988,109.21666666666667,111.21,106.76,4.449999999999989,4.449999999999989,1055567,1328764,729704,599060,599060
