Date,First Trust NASDAQ ABA Community Bank_Open_average,First Trust NASDAQ ABA Community Bank_Open_max,First Trust NASDAQ ABA Community Bank_Open_volatility,First Trust NASDAQ ABA Community Bank_Open_change,First Trust NASDAQ ABA Community Bank_High_average,First Trust NASDAQ ABA Community Bank_High_max,First Trust NASDAQ ABA Community Bank_High_volatility,First Trust NASDAQ ABA Community Bank_High_change,First Trust NASDAQ ABA Community Bank_Low_average,First Trust NASDAQ ABA Community Bank_Low_max,First Trust NASDAQ ABA Community Bank_Low_volatility,First Trust NASDAQ ABA Community Bank_Low_change,First Trust NASDAQ ABA Community Bank_Close_average,First Trust NASDAQ ABA Community Bank_Close_max,First Trust NASDAQ ABA Community Bank_Close_volatility,First Trust NASDAQ ABA Community Bank_Close_change
2019-07-28,46.47,46.47,0.0,0.0,46.5,46.5,0.0,0.0,45.44,45.44,0.0,0.0,45.98,45.98,0.0,0.0
2019-08-04,46.17,46.17,0.0,0.0,46.24,46.24,0.0,0.0,45.96,45.96,0.0,0.0,45.96,45.96,0.0,0.0
2019-08-11,46.57,46.57,0.0,0.0,46.63,46.63,0.0,0.0,46.44,46.44,0.0,0.0,46.49,46.49,0.0,0.0
2019-08-18,45.03,45.03,0.0,0.0,45.14,45.14,0.0,0.0,44.63,44.63,0.0,0.0,45.11,45.11,0.0,0.0
2019-08-25,45.86,45.86,0.0,0.0,45.88,45.88,0.0,0.0,45.47,45.47,0.0,0.0,45.66,45.66,0.0,0.0
2019-09-01,45.88,45.88,0.0,0.0,47.22,47.22,0.0,0.0,45.88,45.88,0.0,0.0,47.06,47.06,0.0,0.0
2019-09-08,48.89,48.89,0.0,0.0,49.56,49.56,0.0,0.0,48.86,48.86,0.0,0.0,49.3,49.3,0.0,0.0
2019-09-15,48.45,48.45,0.0,0.0,48.79,48.79,0.0,0.0,48.24,48.24,0.0,0.0,48.73,48.73,0.0,0.0
2019-09-22,47.93,47.93,0.0,0.0,47.98,47.98,0.0,0.0,47.73,47.73,0.0,0.0,47.89,47.89,0.0,0.0
2019-09-29,46.68,46.68,0.0,0.0,47.11,47.11,0.0,0.0,46.68,46.68,0.0,0.0,46.9,46.9,0.0,0.0
2019-10-06,46.87,46.87,0.0,0.0,47.16,47.16,0.0,0.0,46.84,46.84,0.0,0.0,47.07,47.07,0.0,0.0
2019-10-13,48.53,48.53,0.0,0.0,48.99,48.99,0.0,0.0,48.53,48.53,0.0,0.0,48.97,48.97,0.0,0.0
2019-10-20,49.22,49.22,0.0,0.0,49.7,49.7,0.0,0.0,49.22,49.22,0.0,0.0,49.55,49.55,0.0,0.0
2019-10-27,50.16,50.16,0.0,0.0,50.48,50.48,0.0,0.0,50.16,50.16,0.0,0.0,50.42,50.42,0.0,0.0
2019-11-03,50.49,50.49,0.0,0.0,50.72,50.72,0.0,0.0,50.48,50.48,0.0,0.0,50.68,50.68,0.0,0.0
2019-11-10,50.05,50.05,0.0,0.0,50.05,50.05,0.0,0.0,49.73,49.73,0.0,0.0,50.02,50.02,0.0,0.0
2019-11-17,50.13,50.13,0.0,0.0,50.88,50.88,0.0,0.0,50.09,50.09,0.0,0.0,50.73,50.73,0.0,0.0
2019-11-24,50.67,50.67,0.0,0.0,50.82,50.82,0.0,0.0,50.15,50.15,0.0,0.0,50.17,50.17,0.0,0.0
2019-12-01,50.7,50.7,0.0,0.0,51.0,51.0,0.0,0.0,50.7,50.7,0.0,0.0,50.83,50.83,0.0,0.0
2019-12-08,51.8,51.8,0.0,0.0,52.29,52.29,0.0,0.0,51.8,51.8,0.0,0.0,52.02,52.02,0.0,0.0
2019-12-15,52.44,52.44,0.0,0.0,52.44,52.44,0.0,0.0,51.99,51.99,0.0,0.0,52.07,52.07,0.0,0.0
2019-12-22,51.99,51.99,0.0,0.0,52.15,52.15,0.0,0.0,51.75,51.75,0.0,0.0,51.88,51.88,0.0,0.0
2019-12-29,51.18,51.18,0.0,0.0,51.65,51.65,0.0,0.0,51.16,51.16,0.0,0.0,51.62,51.62,0.0,0.0
