Date,DGLYStock_Open_average,DGLYStock_Open_max,DGLYStock_Open_min,DGLYStock_Open_volatility,DGLYStock_Open_change,DGLYStock_High_average,DGLYStock_High_max,DGLYStock_High_min,DGLYStock_High_volatility,DGLYStock_High_change,DGLYStock_Low_average,DGLYStock_Low_max,DGLYStock_Low_min,DGLYStock_Low_volatility,DGLYStock_Low_change,DGLYStock_Close_average,DGLYStock_Close_max,DGLYStock_Close_min,DGLYStock_Close_volatility,DGLYStock_Close_change,DGLYStock_Volume_average,DGLYStock_Volume_max,DGLYStock_Volume_min,DGLYStock_Volume_volatility,DGLYStock_Volume_change
2019-10-20,1.298,1.32,1.27,0.050000000000000044,0.020000000000000018,1.316,1.35,1.29,0.06000000000000005,0.016000000000000014,1.2534,1.276,1.23,0.04600000000000004,-0.020999999999999908,1.286,1.32,1.24,0.08000000000000007,-0.040000000000000036,17147,22099,8710,13389,13389
2019-10-27,1.262,1.3,1.22,0.08000000000000007,0.0,1.3082,1.376,1.28,0.09599999999999986,-0.09099999999999997,1.21,1.25,1.15,0.10000000000000009,0.10000000000000009,1.244,1.285,1.21,0.07499999999999996,0.07499999999999996,59000,228645,7544,221101,-221101
2019-11-03,1.286,1.3,1.27,0.030000000000000027,-0.030000000000000027,1.3078,1.329,1.29,0.038999999999999924,-0.038999999999999924,1.246,1.28,1.21,0.07000000000000006,-0.07000000000000006,1.271,1.29,1.255,0.03500000000000014,-0.025000000000000133,17691,26883,8812,18071,-18071
2019-11-10,1.1954,1.253,1.1,0.1529999999999998,-0.016000000000000014,1.2614,1.29,1.229,0.06099999999999994,-0.020999999999999908,1.15,1.22,1.1,0.11999999999999988,-0.11999999999999988,1.18,1.23,1.13,0.10000000000000009,-0.06000000000000005,44226,75288,13260,62028,35614
2019-11-17,1.154,1.2,1.1,0.09999999999999987,-0.06000000000000005,1.1752,1.2,1.15,0.050000000000000044,-0.050000000000000044,1.1022,1.13,1.08,0.04999999999999982,-0.038999999999999924,1.1392,1.18,1.09,0.08999999999999986,-0.03599999999999981,37044,88698,8215,80483,1245
2019-11-24,1.135,1.18,1.06,0.11999999999999988,0.040000000000000036,1.1749999999999998,1.2,1.14,0.06000000000000005,0.06000000000000005,1.1,1.13,1.06,0.06999999999999984,0.04999999999999982,1.15375,1.18,1.09,0.08999999999999986,0.08499999999999996,43881,66221,21704,44517,3204
2019-12-01,1.152,1.2,1.1,0.09999999999999987,0.0,1.1774,1.2,1.149,0.050999999999999934,0.0,1.1,1.15,1.07,0.07999999999999985,0.07999999999999985,1.138,1.17,1.11,0.05999999999999983,0.039999999999999813,41525,72537,18888,53649,-41462
2019-12-08,1.1712,1.188,1.15,0.038000000000000034,0.010000000000000009,1.19,1.19,1.19,0.0,0.0,1.15,1.17,1.14,0.030000000000000027,0.0,1.1752,1.19,1.14,0.050000000000000044,-0.050000000000000044,30715,53961,7256,46705,-11501
2019-12-15,1.16,1.21,1.13,0.08000000000000007,-0.030000000000000027,1.18,1.22,1.13,0.09000000000000008,-0.09000000000000008,1.1058,1.15,1.01,0.1399999999999999,-0.10899999999999999,1.136,1.18,1.04,0.1399999999999999,-0.1299999999999999,113567,194439,31798,162641,-42704
2019-12-22,1.0675000000000001,1.11,1.03,0.08000000000000007,0.030000000000000027,1.1095,1.16,1.09,0.06999999999999984,-0.0029999999999998916,1.0325,1.05,1.02,0.030000000000000027,-0.030000000000000027,1.057,1.068,1.04,0.028000000000000025,-0.020000000000000018,119695,269636,15176,254460,98256
2019-12-29,1.0375,1.09,1.02,0.07000000000000006,-0.07000000000000006,1.09275,1.14,1.05,0.08999999999999986,0.029999999999999805,1.0125,1.02,1.0,0.020000000000000018,0.0,1.045,1.08,1.02,0.06000000000000005,0.030000000000000027,102758,159216,58924,100292,-44968
