Date,IDA_stock_Open_average,IDA_stock_Open_max,IDA_stock_Open_min,IDA_stock_Open_volatility,IDA_stock_Open_change,IDA_stock_High_average,IDA_stock_High_max,IDA_stock_High_min,IDA_stock_High_volatility,IDA_stock_High_change,IDA_stock_Low_average,IDA_stock_Low_max,IDA_stock_Low_min,IDA_stock_Low_volatility,IDA_stock_Low_change,IDA_stock_Close_average,IDA_stock_Close_max,IDA_stock_Close_min,IDA_stock_Close_volatility,IDA_stock_Close_change,IDA_stock_Volume_average,IDA_stock_Volume_max,IDA_stock_Volume_min,IDA_stock_Volume_volatility,IDA_stock_Volume_change
2019-10-27,107.694,108.77,106.76,2.009999999999991,1.2000000000000028,108.532,109.0,107.83,1.1700000000000017,0.5300000000000011,107.228,107.8,106.58,1.2199999999999989,1.1400000000000006,107.82,108.91,106.8,2.1099999999999994,1.230000000000004,326959,379797,231154,148643,45404
2019-11-03,105.418,107.72,102.88,4.840000000000003,-4.840000000000003,105.85,107.98,103.52,4.460000000000008,-4.460000000000008,104.194,105.8,102.4,3.3999999999999915,-3.3999999999999915,104.614,106.36,102.85,3.510000000000005,-3.510000000000005,310564,362052,254819,107233,-105029
2019-11-10,103.292,104.5,102.26,2.239999999999995,1.5300000000000011,104.076,104.93,103.02,1.9100000000000108,1.5799999999999983,102.89,104.17,102.04,2.1299999999999955,1.4399999999999977,103.462,104.34,102.07,2.2700000000000102,2.2700000000000102,422882,480941,285842,195099,-13147
2019-11-17,104.422,105.67,103.34,2.3299999999999983,0.480000000000004,105.444,106.24,104.1,2.1400000000000006,1.0100000000000051,103.478,103.92,102.69,1.230000000000004,0.5799999999999983,104.618,105.74,103.38,2.3599999999999994,2.2700000000000102,359131,467067,280219,186848,-19319
2019-11-24,105.3925,106.24,104.48,1.759999999999991,0.8099999999999881,106.0675,106.73,105.39,1.3400000000000034,0.8700000000000045,104.685,105.09,104.14,0.9500000000000028,0.4899999999999949,105.2775,106.16,104.65,1.509999999999991,0.3999999999999915,235913,304229,153146,151083,-97604
2019-12-01,104.34400000000001,104.76,103.72,1.0400000000000063,-0.030000000000001137,104.816,105.06,104.65,0.4099999999999966,0.29999999999999716,103.91,104.16,103.72,0.4399999999999977,0.4099999999999966,104.366,104.7,103.94,0.7600000000000051,0.6700000000000017,265969,351918,191427,160491,86832
2019-12-08,105.108,105.52,104.38,1.1400000000000006,0.39000000000000057,105.528,105.91,104.97,0.9399999999999977,0.5300000000000011,104.438,104.83,104.13,0.7000000000000028,0.3100000000000023,105.224,105.77,104.47,1.2999999999999972,0.9099999999999966,392658,544977,178509,366468,272933
2019-12-15,106.874,107.87,105.3,2.5700000000000074,2.5700000000000074,107.688,108.3,106.66,1.6400000000000006,1.6400000000000006,106.396,107.12,105.06,2.0600000000000023,2.039999999999992,107.352,108.01,106.63,1.3800000000000097,1.3800000000000097,353714,600324,196259,404065,318763
2019-12-22,106.625,108.0,106.09,1.9099999999999966,-1.7800000000000011,106.88,108.0,106.29,1.7099999999999937,-1.3400000000000034,105.655,105.95,105.41,0.5400000000000063,0.28000000000000114,106.21000000000001,106.59,106.0,0.5900000000000034,0.5200000000000102,135000,174943,55429,119514,-8642
2019-12-29,106.42,107.04,105.63,1.4100000000000108,-0.730000000000004,106.8775,107.5,106.13,1.3700000000000045,-0.710000000000008,105.64,106.44,104.81,1.6299999999999955,-0.44999999999998863,106.19,106.81,105.56,1.25,-1.2199999999999989,221774,292838,161548,131290,43410
