Date,PG_stock_Open_average,PG_stock_Open_max,PG_stock_Open_min,PG_stock_Open_volatility,PG_stock_Open_change,PG_stock_High_average,PG_stock_High_max,PG_stock_High_min,PG_stock_High_volatility,PG_stock_High_change,PG_stock_Low_average,PG_stock_Low_max,PG_stock_Low_min,PG_stock_Low_volatility,PG_stock_Low_change,PG_stock_Close_average,PG_stock_Close_max,PG_stock_Close_min,PG_stock_Close_volatility,PG_stock_Close_change,PG_stock_Volume_average,PG_stock_Volume_max,PG_stock_Volume_min,PG_stock_Volume_volatility,PG_stock_Volume_change
2019-10-13,118.668,121.62,116.55,5.070000000000007,-5.070000000000007,119.068,121.62,117.64,3.980000000000004,-3.8700000000000045,117.1,119.58,116.17,3.4099999999999966,-3.4099999999999966,117.776,120.05,116.63,3.4200000000000017,-2.5799999999999983,8314220,11176209,5994308,5181901,1633434
2019-10-20,122.398,124.82,117.42,7.3999999999999915,7.3999999999999915,123.532,125.77,119.12,6.6499999999999915,5.699999999999989,121.46,123.34,117.35,5.990000000000009,5.820000000000007,122.46000000000001,124.79,119.08,5.710000000000008,4.170000000000002,8576461,14489876,6093305,8396571,-1139463
2019-10-27,124.058,124.83,123.2,1.6299999999999955,1.3499999999999943,124.888,125.45,124.12,1.3299999999999983,1.019999999999996,123.16199999999999,123.5,122.6,0.9000000000000057,0.6500000000000057,124.08,124.94,123.48,1.4599999999999937,0.39000000000000057,5652689,6399499,4734450,1665049,550640
2019-11-03,120.408,123.92,118.83,5.090000000000003,-4.070000000000007,120.956,123.92,119.58,4.340000000000003,-3.3299999999999983,118.702,119.16,118.24,0.9200000000000017,0.519999999999996,119.522,120.32,118.9,1.4199999999999875,0.6300000000000097,7901417,10351372,4250112,6101260,-6101260
2019-11-10,120.096,120.99,119.48,1.509999999999991,1.509999999999991,120.562,121.17,119.6,1.5700000000000074,0.9899999999999949,119.518,120.11,118.55,1.5600000000000023,0.8799999999999955,120.058,120.65,119.27,1.3800000000000097,1.210000000000008,5637347,7279556,3850393,3429163,3258202
2019-11-17,121.122,121.93,120.23,1.7000000000000028,-0.01999999999999602,122.174,122.78,120.61,2.1700000000000017,-1.9500000000000028,120.378,121.12,119.39,1.730000000000004,-0.7800000000000011,121.24600000000001,122.29,120.29,2.0,-1.5999999999999943,6294432,7493702,4414949,3078753,-3078753
2019-11-24,121.395,122.42,120.44,1.980000000000004,1.5499999999999972,122.085,122.63,120.92,1.7099999999999937,1.7099999999999937,120.77499999999999,121.71,120.02,1.6899999999999977,1.6899999999999977,121.64750000000001,122.26,120.51,1.75,1.5499999999999972,5012202,8235886,2927290,5308596,-2206982
2019-12-01,123.2,124.73,121.94,2.7900000000000063,2.7900000000000063,124.08,125.45,122.78,2.6700000000000017,2.6700000000000017,122.6,123.89,120.96,2.930000000000007,2.930000000000007,123.802,124.62,122.72,1.9000000000000057,1.4699999999999989,6736057,7150877,6146378,1004499,1004499
2019-12-08,124.47,124.78,124.21,0.5700000000000074,-0.10000000000000853,125.356,125.76,124.87,0.8900000000000006,0.5999999999999943,124.008,124.18,123.79,0.39000000000000057,-0.39000000000000057,124.768,125.47,124.27,1.2000000000000028,0.5999999999999943,5682190,7478083,4740135,2737948,-2006493
2019-12-15,125.336,126.15,124.16,1.990000000000009,0.6800000000000068,126.0,126.6,125.2,1.3999999999999915,0.25,124.456,125.35,123.69,1.6599999999999966,-0.3199999999999932,125.032,125.56,124.01,1.5499999999999972,-0.20000000000000284,9720657,16250521,6630198,9620323,7968599
2019-12-22,125.2425,125.56,124.79,0.769999999999996,0.04000000000000625,125.795,126.3,125.31,0.9899999999999949,0.480000000000004,124.8825,125.39,124.58,0.8100000000000023,0.7000000000000028,125.3575,126.09,124.9,1.1899999999999977,1.1899999999999977,4648791,6619662,2022053,4597609,-1427647
2019-12-29,124.2125,125.76,122.16,3.6000000000000085,-3.6000000000000085,124.8075,125.98,123.53,2.450000000000003,-2.450000000000003,123.2225,124.14,121.86,2.280000000000001,-2.280000000000001,123.84,124.9,122.58,2.3200000000000074,-1.8900000000000006,6075762,7971799,3884445,4087354,4087354
