Date,CREE_Open_average,CREE_Open_max,CREE_Open_min,CREE_Open_volatility,CREE_Open_change,CREE_High_average,CREE_High_max,CREE_High_min,CREE_High_volatility,CREE_High_change,CREE_Low_average,CREE_Low_max,CREE_Low_min,CREE_Low_volatility,CREE_Low_change,CREE_Close_average,CREE_Close_max,CREE_Close_min,CREE_Close_volatility,CREE_Close_change,CREE_Volume_average,CREE_Volume_max,CREE_Volume_min,CREE_Volume_volatility,CREE_Volume_change
2019-10-27,46.897999999999996,48.5,44.72,3.780000000000001,-1.3100000000000023,48.52,49.44,46.75,2.6899999999999977,0.6599999999999966,45.48,48.01,40.46,7.549999999999997,-1.769999999999996,47.896,49.34,46.01,3.3300000000000054,1.0600000000000023,2916015,6791995,1302385,5489610,719458
2019-11-03,49.718,50.56,48.65,1.9100000000000037,-1.2299999999999969,50.36,51.35,49.21,2.1400000000000006,-2.1400000000000006,48.816,49.25,48.25,1.0,-0.759999999999998,49.674,51.08,48.92,2.1599999999999966,-2.1599999999999966,978087,1799150,579873,1219277,-1219277
2019-11-10,48.264,49.08,47.31,1.769999999999996,-0.3999999999999986,48.608000000000004,49.56,47.49,2.0700000000000003,-0.8100000000000023,47.214,48.33,46.19,2.1400000000000006,-1.3500000000000014,47.968,48.74,47.44,1.3000000000000043,-1.0600000000000023,1053555,1670721,703721,967000,967000
2019-11-17,46.214,48.76,44.04,4.719999999999999,-2.519999999999996,46.93,48.76,44.66,4.100000000000001,-1.8999999999999986,44.892,46.8,43.77,3.029999999999994,-0.7999999999999972,45.65,47.98,44.09,3.8899999999999935,-1.7999999999999972,1518751,2071590,881964,1189626,-418885
2019-11-24,45.0675,46.16,44.21,1.9499999999999957,-1.9499999999999957,45.27,46.2,44.59,1.6099999999999994,-1.6099999999999994,44.099999999999994,44.87,42.69,2.1799999999999997,-2.1799999999999997,44.269999999999996,45.02,42.91,2.1100000000000065,-2.030000000000001,867380,1384035,415682,968353,320133
2019-12-01,43.454,44.5,41.86,2.6400000000000006,2.6400000000000006,44.134,44.85,42.88,1.9699999999999989,1.9699999999999989,43.064,44.17,41.74,2.4299999999999997,1.5,43.522,44.58,42.56,2.019999999999996,0.759999999999998,914615,1107897,702542,405355,18713
2019-12-08,44.946,46.14,43.41,2.730000000000004,2.25,45.998,47.23,44.26,2.969999999999999,2.219999999999999,44.524,45.23,43.1,2.1299999999999955,2.0700000000000003,45.162,46.06,43.7,2.3599999999999994,1.5899999999999963,1175489,1560199,807579,752620,74973
2019-12-15,47.065999999999995,48.33,45.51,2.8200000000000003,2.8200000000000003,47.854,48.66,46.33,2.3299999999999983,2.1200000000000045,46.496,47.9,45.27,2.6299999999999955,1.9699999999999989,47.4,48.18,46.23,1.9500000000000028,1.1900000000000048,1526928,2935916,689584,2246332,-343218
2019-12-22,47.3525,47.7,46.9,0.8000000000000043,-0.5500000000000043,47.45,47.77,46.94,0.8300000000000054,-0.5100000000000051,46.6825,47.18,45.76,1.4200000000000017,-1.2000000000000028,47.03,47.49,46.46,1.0300000000000011,-0.7999999999999972,467196,810650,211693,598957,598957
2019-12-29,46.233333333333334,46.9,45.64,1.259999999999998,-0.519999999999996,46.58,46.9,46.16,0.740000000000002,-0.5200000000000031,45.64333333333333,46.03,45.3,0.730000000000004,-0.730000000000004,46.08,46.5,45.59,0.9099999999999966,-0.5599999999999952,822323,1077767,529180,548587,330843
