Date,AMX_stock_Open_average,AMX_stock_Open_max,AMX_stock_Open_min,AMX_stock_Open_volatility,AMX_stock_Open_change,AMX_stock_High_average,AMX_stock_High_max,AMX_stock_High_min,AMX_stock_High_volatility,AMX_stock_High_change,AMX_stock_Low_average,AMX_stock_Low_max,AMX_stock_Low_min,AMX_stock_Low_volatility,AMX_stock_Low_change,AMX_stock_Close_average,AMX_stock_Close_max,AMX_stock_Close_min,AMX_stock_Close_volatility,AMX_stock_Close_change,AMX_stock_Volume_average,AMX_stock_Volume_max,AMX_stock_Volume_min,AMX_stock_Volume_volatility,AMX_stock_Volume_change
2019-10-06,15.08,15.37,14.91,0.4599999999999991,0.21999999999999886,15.234,15.51,14.97,0.5399999999999991,0.22000000000000064,14.938,15.29,14.76,0.5299999999999994,0.33999999999999986,15.046,15.39,14.78,0.6100000000000012,0.4400000000000013,2958610,6052345,1359761,4692584,1408139
2019-10-13,15.508,15.92,15.12,0.8000000000000007,0.5300000000000011,15.751999999999999,16.08,15.34,0.7399999999999984,0.6499999999999986,15.43,15.88,15.11,0.7700000000000014,0.6300000000000008,15.612,16.0,15.16,0.8399999999999999,0.75,5195894,8354208,2743600,5610608,101175
2019-10-20,16.192,16.35,15.98,0.370000000000001,0.370000000000001,16.37,16.45,16.27,0.17999999999999972,0.16000000000000014,16.104,16.31,15.95,0.35999999999999943,0.2699999999999996,16.246,16.34,16.13,0.21000000000000085,0.03999999999999915,2498646,3184799,1718410,1466389,-1061418
2019-10-27,16.102,16.28,15.92,0.3600000000000012,-0.3600000000000012,16.240000000000002,16.39,16.12,0.2699999999999996,-0.2699999999999996,15.982,16.22,15.78,0.4399999999999995,-0.3899999999999988,16.102,16.31,15.81,0.4999999999999982,-0.1999999999999993,2352513,2797040,1615126,1181914,-91099
2019-11-03,15.996,16.17,15.84,0.33000000000000185,-0.2900000000000009,16.144000000000002,16.42,15.96,0.46000000000000085,-0.46000000000000085,15.882,16.16,15.75,0.41000000000000014,-0.3100000000000005,16.002,16.2,15.9,0.29999999999999893,-0.29999999999999893,1818527,3231232,1055033,2176199,-205957
2019-11-10,15.754,15.97,15.54,0.4300000000000015,0.0,15.872,16.04,15.67,0.3699999999999992,-0.10999999999999943,15.648,15.82,15.48,0.33999999999999986,-0.030000000000001137,15.778,16.0,15.6,0.40000000000000036,-0.14000000000000057,1840431,2795045,1334883,1460162,-496110
2019-11-17,15.688,15.88,15.48,0.40000000000000036,-0.21000000000000085,15.756,15.88,15.7,0.1800000000000015,-0.11000000000000121,15.517999999999999,15.62,15.43,0.1899999999999995,0.009999999999999787,15.618,15.68,15.54,0.14000000000000057,0.07000000000000028,1645686,2319288,1054273,1265015,684665
2019-11-24,15.47,15.68,15.39,0.28999999999999915,-0.28999999999999915,15.5325,15.72,15.39,0.33000000000000007,-0.33000000000000007,15.34,15.59,15.21,0.379999999999999,-0.379999999999999,15.45,15.66,15.29,0.370000000000001,-0.370000000000001,2363680,4578992,1026512,3552480,-1015711
2019-12-01,15.038,15.24,14.9,0.33999999999999986,-0.120000000000001,15.134,15.29,14.97,0.3199999999999985,-0.08999999999999986,14.928,14.99,14.83,0.16000000000000014,-0.030000000000001137,15.016,15.15,14.88,0.2699999999999996,0.07000000000000028,2158977,3239625,1240037,1999588,-1276910
2019-12-08,15.228,15.54,15.0,0.5399999999999991,0.47999999999999865,15.442,15.81,15.18,0.6300000000000008,0.6100000000000012,15.177999999999999,15.51,14.95,0.5600000000000005,0.5299999999999994,15.342,15.74,14.99,0.75,0.75,2793973,4841455,1621993,3219462,-224733
2019-12-15,15.846,16.1,15.54,0.5600000000000023,0.3000000000000007,15.991999999999999,16.2,15.72,0.47999999999999865,0.33000000000000007,15.706,16.0,15.41,0.5899999999999999,0.34999999999999964,15.872,16.07,15.54,0.5300000000000011,0.40000000000000036,2754619,5482198,1540731,3941467,559467
2019-12-22,16.0975,16.18,16.06,0.120000000000001,0.120000000000001,16.2075,16.39,16.1,0.28999999999999915,0.2699999999999996,16.0525,16.18,15.98,0.1999999999999993,0.1999999999999993,16.14,16.31,16.02,0.28999999999999915,0.25,872178,1323932,529633,794299,-586721
2019-12-29,16.1125,16.29,16.03,0.259999999999998,-0.23000000000000043,16.259999999999998,16.33,16.12,0.2099999999999973,0.0,15.995000000000001,16.04,15.96,0.0799999999999983,0.019999999999999574,16.1425,16.26,16.0,0.26000000000000156,0.16999999999999815,1450349,1931066,1052651,878415,-568175
