Date,TDC_stock_Open_average,TDC_stock_Open_max,TDC_stock_Open_min,TDC_stock_Open_volatility,TDC_stock_Open_change,TDC_stock_High_average,TDC_stock_High_max,TDC_stock_High_min,TDC_stock_High_volatility,TDC_stock_High_change,TDC_stock_Low_average,TDC_stock_Low_max,TDC_stock_Low_min,TDC_stock_Low_volatility,TDC_stock_Low_change,TDC_stock_Close_average,TDC_stock_Close_max,TDC_stock_Close_min,TDC_stock_Close_volatility,TDC_stock_Close_change,TDC_stock_Volume_average,TDC_stock_Volume_max,TDC_stock_Volume_min,TDC_stock_Volume_volatility,TDC_stock_Volume_change
2019-10-13,29.626,29.83,29.05,0.7799999999999976,-0.5799999999999983,29.778,30.24,29.11,1.129999999999999,-0.5800000000000018,29.192,29.61,28.53,1.0799999999999983,-0.7199999999999989,29.382,29.92,28.57,1.3500000000000014,-1.0700000000000003,617643,788335,452180,336155,175750
2019-10-20,28.704,28.95,28.29,0.6600000000000001,0.120000000000001,29.096,29.54,28.75,0.7899999999999991,0.3200000000000003,28.364,28.63,27.95,0.6799999999999997,0.05000000000000071,28.778,29.44,28.24,1.2000000000000028,0.6600000000000001,1124170,1681071,713473,967598,290865
2019-10-27,30.116,30.61,29.44,1.1699999999999982,0.6499999999999986,30.556,30.92,30.1,0.8200000000000003,0.8200000000000003,29.782,29.99,29.35,0.639999999999997,0.639999999999997,30.274,30.59,29.93,0.6600000000000001,0.21999999999999886,901846,1370273,481511,888762,-526504
2019-11-03,29.208,30.74,23.98,6.759999999999998,-6.539999999999999,30.062,31.42,26.21,5.210000000000001,-4.59,28.966,30.35,23.71,6.640000000000001,-6.640000000000001,29.588,31.12,25.41,5.710000000000001,-5.300000000000001,3433235,12396268,575728,11820540,11820540
2019-11-10,26.026,26.58,25.24,1.3399999999999999,1.3399999999999999,26.656,27.3,25.78,1.5199999999999996,0.18999999999999773,25.69,26.33,25.09,1.2399999999999984,1.0899999999999999,26.136,26.64,25.23,1.4100000000000001,0.1999999999999993,2559587,3380291,1519090,1861201,-1861201
2019-11-17,26.634,27.28,25.92,1.3599999999999994,-0.6999999999999993,27.084,27.62,26.68,0.9400000000000013,0.1999999999999993,26.041999999999998,26.77,25.79,0.9800000000000004,-0.019999999999999574,26.606,27.19,25.9,1.2900000000000027,0.3299999999999983,1874957,3153864,1447105,1706759,-107919
2019-11-24,26.884999999999998,27.05,26.73,0.3200000000000003,0.1999999999999993,27.0375,27.23,26.9,0.33000000000000185,0.030000000000001137,26.6075,26.83,26.46,0.36999999999999744,0.03999999999999915,26.8375,27.04,26.56,0.4800000000000004,-0.2699999999999996,1290640,3281165,250727,3030438,-3030438
2019-12-01,26.126,26.63,25.92,0.7099999999999973,-0.7099999999999973,26.308,26.63,26.09,0.5399999999999991,-0.259999999999998,25.774,26.09,25.59,0.5,-0.33999999999999986,26.052,26.49,25.7,0.7899999999999991,-0.1999999999999993,1196100,1781555,936569,844986,104455
2019-12-08,26.04,26.68,25.31,1.370000000000001,0.379999999999999,26.504,26.99,25.89,1.0999999999999979,0.5,25.696,26.32,25.2,1.120000000000001,0.35999999999999943,26.1,26.86,25.36,1.5,0.4800000000000004,1375680,2115691,796983,1318708,200273
2019-12-15,26.562,27.04,26.14,0.8999999999999986,0.34999999999999787,26.84,27.04,26.5,0.5399999999999991,0.03999999999999915,26.252,26.58,26.0,0.5799999999999983,0.0799999999999983,26.514,26.81,26.13,0.6799999999999997,0.010000000000001563,1245571,2689500,773425,1916075,1694285
2019-12-22,26.8675,26.97,26.75,0.21999999999999886,-0.05999999999999872,27.0775,27.13,27.04,0.08999999999999986,-0.08999999999999986,26.6525,26.8,26.56,0.240000000000002,-0.120000000000001,26.765,26.99,26.61,0.379999999999999,-0.379999999999999,644029,1168790,296221,872569,7691
2019-12-29,26.54,26.99,26.26,0.7299999999999969,-0.3099999999999987,26.83,27.17,26.56,0.610000000000003,-0.05000000000000071,26.23,26.52,26.03,0.48999999999999844,0.0799999999999983,26.545,26.77,26.34,0.4299999999999997,-0.05000000000000071,777037,944071,623586,320485,-131645
