Date,KEG_Open_average,KEG_Open_max,KEG_Open_min,KEG_Open_volatility,KEG_Open_change,KEG_High_average,KEG_High_max,KEG_High_min,KEG_High_volatility,KEG_High_change,KEG_Low_average,KEG_Low_max,KEG_Low_min,KEG_Low_volatility,KEG_Low_change,KEG_Close_average,KEG_Close_max,KEG_Close_min,KEG_Close_volatility,KEG_Close_change,KEG_Volume_average,KEG_Volume_max,KEG_Volume_min,KEG_Volume_volatility,KEG_Volume_change
2019-10-27,1.02602,1.28,0.5001,0.7799,-0.7799,1.04332,1.3166,0.5001,0.8165,-0.8165,0.89026,1.2494,0.3856,0.8638000000000001,-0.8444,0.92138,1.28,0.41,0.8700000000000001,-0.8700000000000001,1582678,5139385,100658,5038727,5038727
2019-11-03,0.382,0.445,0.315,0.13,-0.08999999999999997,0.43172,0.52,0.33,0.19,-0.11499999999999999,0.35802,0.4,0.3,0.10000000000000003,-0.0701,0.3805,0.441,0.32,0.121,-0.07650000000000001,2767020,6282093,513224,5768869,-1099551
2019-11-10,0.30772,0.327,0.2834,0.04360000000000003,-0.01880000000000004,0.321,0.3345,0.3125,0.02200000000000002,-0.014500000000000013,0.279,0.29,0.26,0.02999999999999997,0.020000000000000018,0.3017,0.315,0.2917,0.023299999999999987,-0.015199999999999991,631726,1329960,386406,943554,-896706
2019-11-17,0.2951,0.31,0.26,0.04999999999999999,-0.04999999999999999,0.29772,0.31,0.2731,0.03689999999999999,-0.03689999999999999,0.26606,0.2802,0.25,0.030200000000000005,-0.030100000000000016,0.26866,0.2846,0.252,0.03260000000000002,-0.03260000000000002,312636,561059,166190,394869,-79516
2019-11-24,0.27,0.27,0.27,0.0,0.0,0.275,0.28,0.27,0.010000000000000009,0.010000000000000009,0.245,0.25,0.24,0.010000000000000009,0.010000000000000009,0.268,0.27,0.266,0.0040000000000000036,-0.0040000000000000036,387854,453777,321932,131845,-131845
2019-12-01,0.146,0.146,0.146,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.146,0.146,0.146,0.0,0.0,0.1462,0.1462,0.1462,0.0,0.0,90028,90028,90028,0,0
2019-12-08,0.1415,0.149,0.135,0.013999999999999985,-0.013999999999999985,0.14650000000000002,0.149,0.14,0.00899999999999998,-0.00899999999999998,0.1382,0.1418,0.135,0.0068000000000000005,-0.0068000000000000005,0.1397,0.1469,0.135,0.011899999999999994,-0.0067000000000000115,63983,104080,37455,66625,-27330
2019-12-15,0.11452,0.1325,0.1026,0.02990000000000001,-0.02990000000000001,0.122,0.135,0.11,0.02500000000000001,-0.0050000000000000044,0.10601999999999999,0.12,0.1025,0.0175,-0.0174,0.11166,0.125,0.1025,0.022500000000000006,0.0,140877,309300,56384,252916,30200
2019-12-22,0.14500000000000002,0.17,0.105,0.06500000000000002,-0.03500000000000002,0.163475,0.19,0.1289,0.061100000000000015,-0.061100000000000015,0.11649999999999999,0.141,0.1,0.04099999999999998,-0.024999999999999994,0.138225,0.155,0.11,0.045,-0.040999999999999995,172300,219630,128860,90770,70526
2019-12-29,0.1079,0.113,0.1007,0.012300000000000005,0.0030000000000000027,0.12546666666666667,0.14,0.1174,0.02260000000000001,0.021000000000000005,0.10333333333333333,0.11,0.1,0.009999999999999995,0.009999999999999995,0.1163,0.13,0.1089,0.021100000000000008,0.021100000000000008,224241,296168,111029,185139,-30642
