Date,OMEX_stock_Open_average,OMEX_stock_Open_max,OMEX_stock_Open_min,OMEX_stock_Open_volatility,OMEX_stock_Open_change,OMEX_stock_High_average,OMEX_stock_High_max,OMEX_stock_High_min,OMEX_stock_High_volatility,OMEX_stock_High_change,OMEX_stock_Low_average,OMEX_stock_Low_max,OMEX_stock_Low_min,OMEX_stock_Low_volatility,OMEX_stock_Low_change,OMEX_stock_Close_average,OMEX_stock_Close_max,OMEX_stock_Close_min,OMEX_stock_Close_volatility,OMEX_stock_Close_change,OMEX_stock_Volume_average,OMEX_stock_Volume_max,OMEX_stock_Volume_min,OMEX_stock_Volume_volatility,OMEX_stock_Volume_change
2019-10-27,3.82,3.91,3.7,0.20999999999999996,0.13999999999999968,3.876,3.96,3.8,0.16000000000000014,0.040000000000000036,3.764,3.8,3.7,0.09999999999999964,0.09999999999999964,3.818,3.86,3.8,0.06000000000000005,0.03000000000000025,12929,20426,6998,13428,-5881
2019-11-03,4.014,4.11,3.85,0.26000000000000023,0.1299999999999999,4.112,4.19,4.03,0.16000000000000014,0.019999999999999574,3.944,3.99,3.85,0.14000000000000012,0.1299999999999999,4.01,4.06,3.95,0.10999999999999943,-0.009999999999999787,22159,51267,6557,44710,-19645
2019-11-10,4.0920000000000005,4.2,3.94,0.26000000000000023,-0.2100000000000004,4.1419999999999995,4.26,3.94,0.31999999999999984,-0.23999999999999977,3.8939999999999997,4.02,3.53,0.48999999999999977,-0.48999999999999977,3.974,4.2,3.63,0.5700000000000003,-0.5099999999999998,33034,70843,13257,57586,57586
2019-11-17,3.47,3.67,3.35,0.31999999999999984,-0.19999999999999973,3.546,3.67,3.46,0.20999999999999996,-0.10999999999999988,3.306,3.48,3.22,0.2599999999999998,-0.2599999999999998,3.424,3.56,3.29,0.27,0.050000000000000266,22474,43020,11697,31323,-2637
2019-11-24,3.3875,3.47,3.34,0.13000000000000034,-0.08000000000000007,3.4625,3.5,3.38,0.1200000000000001,-0.029999999999999805,3.3325,3.37,3.3,0.07000000000000028,0.050000000000000266,3.4175,3.5,3.37,0.1299999999999999,0.040000000000000036,13921,23713,1189,22524,-19820
2019-12-01,3.532,3.68,3.4,0.28000000000000025,0.28000000000000025,3.676,3.84,3.46,0.3799999999999999,0.2200000000000002,3.464,3.6,3.36,0.2400000000000002,0.040000000000000036,3.54,3.68,3.43,0.25,-0.029999999999999805,14049,27890,2370,25520,25520
2019-12-08,3.516,3.65,3.37,0.2799999999999998,0.2799999999999998,3.61,3.75,3.53,0.2200000000000002,0.10000000000000009,3.472,3.57,3.37,0.19999999999999973,0.19999999999999973,3.532,3.61,3.49,0.11999999999999966,0.11999999999999966,10619,18253,4309,13944,-4403
2019-12-15,3.5,3.58,3.44,0.14000000000000012,-0.14000000000000012,3.564,3.65,3.49,0.1599999999999997,-0.1599999999999997,3.416,3.5,3.26,0.2400000000000002,-0.2400000000000002,3.446,3.54,3.26,0.28000000000000025,-0.26000000000000023,11307,15421,7568,7853,896
2019-12-22,3.225,3.25,3.19,0.06000000000000005,-0.009999999999999787,3.3575,3.37,3.35,0.020000000000000018,0.0,3.1550000000000002,3.22,3.1,0.1200000000000001,0.04999999999999982,3.2425,3.28,3.2,0.07999999999999963,-0.009999999999999787,28251,49826,14464,35362,18194
2019-12-29,3.2875,3.34,3.24,0.09999999999999964,-0.020000000000000018,3.4299999999999997,3.65,3.33,0.31999999999999984,0.31000000000000005,3.1875,3.24,3.12,0.1200000000000001,0.1200000000000001,3.235,3.3,3.19,0.10999999999999988,0.04999999999999982,67172,90844,34101,56743,-13902
