Date,MYGN_Open_average,MYGN_Open_max,MYGN_Open_min,MYGN_Open_volatility,MYGN_Open_change,MYGN_High_average,MYGN_High_max,MYGN_High_min,MYGN_High_volatility,MYGN_High_change,MYGN_Low_average,MYGN_Low_max,MYGN_Low_min,MYGN_Low_volatility,MYGN_Low_change,MYGN_Close_average,MYGN_Close_max,MYGN_Close_min,MYGN_Close_volatility,MYGN_Close_change,MYGN_Volume_average,MYGN_Volume_max,MYGN_Volume_min,MYGN_Volume_volatility,MYGN_Volume_change
2019-10-27,33.55,33.98,33.25,0.7299999999999969,0.7100000000000009,34.18,35.29,33.58,1.7100000000000009,1.7100000000000009,32.982,33.61,32.52,1.0899999999999963,0.8100000000000023,33.828,35.1,33.17,1.9299999999999997,1.9299999999999997,571706,898647,364066,534581,410422
2019-11-03,22.652,23.85,21.18,2.6700000000000017,2.5500000000000007,24.188,24.8,23.33,1.4700000000000024,0.6099999999999994,22.196,23.55,20.1,3.4499999999999993,3.4499999999999993,23.108,24.24,20.93,3.3099999999999987,3.3099999999999987,4507472,13512905,1023345,12489560,-12489560
2019-11-10,24.422,24.76,24.11,0.6500000000000021,0.240000000000002,24.918,25.4,24.66,0.7399999999999984,0.48999999999999844,24.172,24.59,23.93,0.6600000000000001,0.5399999999999991,24.464,24.75,24.12,0.629999999999999,0.5500000000000007,692739,867282,498023,369259,91503
2019-11-17,25.012,25.23,24.79,0.4400000000000013,0.28999999999999915,25.66,26.8,25.33,1.4700000000000024,1.370000000000001,24.836,25.08,24.65,0.4299999999999997,0.36999999999999744,25.432,26.76,25.0,1.7600000000000016,1.6300000000000026,542022,687497,291964,395533,61966
2019-11-24,26.0975,26.62,25.79,0.8300000000000018,-0.8300000000000018,26.275,26.75,25.9,0.8500000000000014,-0.8500000000000014,25.5825,25.86,24.96,0.8999999999999986,-0.8999999999999986,25.735,26.06,25.19,0.8699999999999974,-0.759999999999998,537548,821715,278425,543290,308221
2019-12-01,25.532,25.94,24.86,1.0800000000000018,0.38000000000000256,25.9,26.24,25.46,0.7799999999999976,0.509999999999998,25.0,25.41,24.59,0.8200000000000003,0.28000000000000114,25.382,25.83,24.78,1.0499999999999972,0.23999999999999844,698639,990762,497802,492960,-320271
2019-12-08,25.09,25.74,24.54,1.1999999999999993,0.75,25.68,26.58,25.25,1.3299999999999983,1.0199999999999996,24.838,25.74,24.41,1.3299999999999983,1.0399999999999991,25.288,25.91,24.56,1.3500000000000014,0.5199999999999996,487566,544714,357068,187646,159850
2019-12-15,26.932,27.57,26.39,1.1799999999999997,1.1799999999999997,27.334,27.6,27.0,0.6000000000000014,0.6000000000000014,26.174,27.08,24.57,2.509999999999998,-1.5799999999999983,26.61,27.4,24.8,2.599999999999998,-2.0799999999999983,1787553,3346260,555343,2790917,1911627
2019-12-22,26.975,28.5,25.25,3.25,3.25,27.6375,28.69,27.05,1.6400000000000006,1.2000000000000028,25.9125,26.52,25.0,1.5199999999999996,0.8599999999999994,26.8825,27.37,26.52,0.8500000000000014,-0.8500000000000014,845358,1706426,441437,1264989,990246
2019-12-29,26.84,27.37,26.33,1.0400000000000027,0.490000000000002,27.4,27.46,27.29,0.1700000000000017,-0.16000000000000014,26.543333333333333,26.76,26.22,0.5400000000000027,0.4299999999999997,27.143333333333334,27.35,26.85,0.5,-0.379999999999999,691591,864588,555886,308702,-98414
