Date,PGNX_Open_average,PGNX_Open_max,PGNX_Open_min,PGNX_Open_volatility,PGNX_Open_change,PGNX_High_average,PGNX_High_max,PGNX_High_min,PGNX_High_volatility,PGNX_High_change,PGNX_Low_average,PGNX_Low_max,PGNX_Low_min,PGNX_Low_volatility,PGNX_Low_change,PGNX_Close_average,PGNX_Close_max,PGNX_Close_min,PGNX_Close_volatility,PGNX_Close_change,PGNX_Volume_average,PGNX_Volume_max,PGNX_Volume_min,PGNX_Volume_volatility,PGNX_Volume_change
2019-10-13,5.072,5.17,4.92,0.25,-0.21999999999999975,5.15,5.3,4.96,0.33999999999999986,-0.33999999999999986,4.976,5.06,4.82,0.23999999999999932,-0.23999999999999932,5.0120000000000005,5.15,4.85,0.3000000000000007,-0.3000000000000007,802665,1150225,661177,489048,-123643
2019-10-20,4.938,5.07,4.83,0.2400000000000002,0.0,5.082,5.14,4.94,0.1999999999999993,-0.010000000000000675,4.85,5.01,4.74,0.2699999999999996,-0.010000000000000675,4.954,5.06,4.81,0.25,-0.07999999999999918,765993,835611,624380,211231,-125431
2019-10-27,5.172,5.35,4.98,0.3699999999999992,0.3699999999999992,5.356,5.64,5.16,0.47999999999999954,0.47999999999999954,5.118,5.26,4.98,0.27999999999999936,0.27999999999999936,5.312,5.64,5.09,0.5499999999999998,0.5499999999999998,877269,1649791,509515,1140276,880228
2019-11-03,5.858,5.97,5.63,0.33999999999999986,0.33999999999999986,6.048,6.22,5.88,0.33999999999999986,0.33999999999999986,5.79,5.94,5.6,0.34000000000000075,0.34000000000000075,5.954,6.03,5.86,0.16999999999999993,0.16999999999999993,1423002,2049493,898419,1151074,-922982
2019-11-10,5.828,6.07,5.57,0.5,-0.16999999999999993,5.946,6.1,5.84,0.2599999999999998,-0.1999999999999993,5.652,5.73,5.57,0.16000000000000014,0.13999999999999968,5.782,5.9,5.63,0.27000000000000046,0.1299999999999999,481770,579261,310226,269035,-269035
2019-11-17,5.554,5.74,5.19,0.5499999999999998,-0.5099999999999998,5.64,5.9,5.25,0.6500000000000004,-0.5,5.384,5.69,5.13,0.5600000000000005,-0.4500000000000002,5.452,5.78,5.19,0.5899999999999999,-0.45999999999999996,374764,740194,215703,524491,-29152
2019-11-24,5.2975,5.4,5.2,0.20000000000000018,0.04999999999999982,5.4025,5.46,5.32,0.13999999999999968,-0.13999999999999968,5.245,5.31,5.19,0.11999999999999922,-0.009999999999999787,5.3125,5.41,5.22,0.1900000000000004,-0.1900000000000004,366328,507295,265865,241430,-241430
2019-12-01,5.07,5.28,4.99,0.29000000000000004,-0.2400000000000002,5.14,5.28,5.05,0.23000000000000043,-0.11000000000000032,4.982,5.04,4.94,0.09999999999999964,0.040000000000000036,5.028,5.12,4.99,0.1299999999999999,0.10000000000000053,642072,755437,549645,205792,41002
2019-12-08,5.024,5.11,4.95,0.16000000000000014,-0.020000000000000462,5.126,5.22,5.04,0.17999999999999972,0.05999999999999961,4.962000000000001,4.99,4.94,0.04999999999999982,0.03000000000000025,5.03,5.14,4.97,0.16999999999999993,0.019999999999999574,621732,843139,481735,361404,-361404
2019-12-15,5.194,5.32,5.06,0.2600000000000007,0.1900000000000004,5.272,5.34,5.18,0.16000000000000014,0.07000000000000028,5.096,5.2,5.01,0.1900000000000004,0.11000000000000032,5.196,5.31,5.09,0.21999999999999975,0.08000000000000007,896403,2900338,335857,2564481,2368046
2019-12-22,5.485,5.75,5.13,0.6200000000000001,-0.6200000000000001,5.645,6.37,5.14,1.2300000000000004,-1.2300000000000004,5.202500000000001,5.37,5.05,0.3200000000000003,-0.3200000000000003,5.325,5.67,5.06,0.6100000000000003,-0.6100000000000003,2104756,6092500,599993,5492507,-5492507
2019-12-29,5.0625,5.12,5.01,0.11000000000000032,-0.040000000000000036,5.1274999999999995,5.22,5.01,0.20999999999999996,-0.20999999999999996,4.9125,5.02,4.78,0.23999999999999932,-0.16000000000000014,5.015,5.09,4.85,0.2400000000000002,-0.23000000000000043,745507,830112,571101,259011,1929
