Date,BDR_stock_Open_average,BDR_stock_Open_max,BDR_stock_Open_min,BDR_stock_Open_volatility,BDR_stock_Open_change,BDR_stock_High_average,BDR_stock_High_max,BDR_stock_High_min,BDR_stock_High_volatility,BDR_stock_High_change,BDR_stock_Low_average,BDR_stock_Low_max,BDR_stock_Low_min,BDR_stock_Low_volatility,BDR_stock_Low_change,BDR_stock_Close_average,BDR_stock_Close_max,BDR_stock_Close_min,BDR_stock_Close_volatility,BDR_stock_Close_change,BDR_stock_Volume_average,BDR_stock_Volume_max,BDR_stock_Volume_min,BDR_stock_Volume_volatility,BDR_stock_Volume_change
2019-10-06,0.66228,0.6854,0.626,0.05940000000000001,0.04400000000000004,0.68606,0.6965,0.67,0.026499999999999968,0.011099999999999999,0.66028,0.6854,0.626,0.05940000000000001,0.04400000000000004,0.67898,0.6965,0.66,0.03649999999999998,0.03649999999999998,219,315,91,224,-13
2019-10-13,0.69272,0.73,0.66,0.06999999999999995,-0.03649999999999998,0.71532,0.73,0.7,0.030000000000000027,-0.013499999999999956,0.67622,0.7043,0.66,0.044300000000000006,-0.010800000000000032,0.6869,0.7165,0.6605,0.05600000000000005,0.012199999999999989,692,1509,42,1467,-1467
2019-10-20,0.71104,0.735,0.6802,0.05479999999999996,-0.029799999999999938,0.738,0.76,0.71,0.050000000000000044,0.010099999999999998,0.70234,0.735,0.6802,0.05479999999999996,-0.01629999999999998,0.71406,0.7499,0.6965,0.0534,0.023599999999999954,724,1922,17,1905,355
2019-10-27,0.76768,0.8240000000000001,0.7344,0.08960000000000001,-0.005599999999999938,0.78538,0.8240000000000001,0.75,0.07400000000000007,-0.06289999999999996,0.7519,0.785,0.7344,0.05059999999999998,-0.005599999999999938,0.76508,0.8001,0.7402,0.059900000000000064,-0.059900000000000064,1389,6200,5,6195,-5900
2019-11-03,0.68452,0.7,0.67,0.029999999999999916,-0.010000000000000009,0.70838,0.7592,0.67,0.08919999999999995,-0.07009999999999994,0.66746,0.7,0.64,0.05999999999999994,-0.030000000000000027,0.6835,0.7401,0.65,0.09009999999999996,-0.09009999999999996,1130,3432,149,3283,-662
2019-11-10,0.65228,0.6903,0.62,0.07030000000000003,-0.0010999999999999899,0.67812,0.72,0.6411,0.07889999999999997,0.03090000000000004,0.6462600000000001,0.67,0.62,0.050000000000000044,0.008700000000000041,0.67242,0.72,0.6313,0.0887,0.02200000000000002,970,2001,54,1947,1947
2019-11-17,0.64478,0.68,0.6139,0.06610000000000005,-0.03610000000000002,0.65378,0.68,0.6139,0.06610000000000005,-0.03610000000000002,0.6353,0.6601,0.6139,0.04620000000000002,-0.008600000000000052,0.6423,0.675,0.6139,0.06110000000000004,-0.008600000000000052,453,1448,0,1448,-29
2019-11-24,0.672575,0.73,0.6103,0.11970000000000003,0.0697000000000001,0.675,0.73,0.62,0.10999999999999999,0.06000000000000005,0.6329750000000001,0.65,0.61,0.040000000000000036,0.011900000000000022,0.6329750000000001,0.65,0.61,0.040000000000000036,0.011900000000000022,803,2028,6,2022,-2022
2019-12-01,0.65858,0.69,0.63,0.05999999999999994,0.007099999999999995,0.67,0.69,0.65,0.039999999999999925,-0.029999999999999916,0.63648,0.6599,0.63,0.029900000000000038,0.0024999999999999467,0.6528200000000001,0.6792,0.63,0.04920000000000002,-0.03420000000000001,1544,3342,117,3225,412
2019-12-08,0.64492,0.6948,0.6,0.0948,0.03479999999999994,0.6779,0.6995,0.6402,0.05930000000000002,0.03479999999999994,0.63806,0.6907,0.6,0.0907,0.060699999999999976,0.67304,0.6995,0.64,0.0595,0.05069999999999997,3190,14087,74,14013,-940
2019-12-15,0.67228,0.69,0.65,0.039999999999999925,0.009999999999999898,0.68,0.69,0.67,0.019999999999999907,0.009999999999999898,0.6483599999999999,0.6609999999999999,0.64,0.020999999999999908,-0.0011999999999998678,0.66712,0.68,0.64,0.040000000000000036,-0.005400000000000071,895,2286,145,2141,-394
2019-12-22,0.6756249999999999,0.7,0.6403,0.059699999999999975,0.010000000000000009,0.700425,0.73,0.6817,0.04830000000000001,0.040000000000000036,0.654975,0.6722,0.6402,0.03200000000000003,0.027000000000000024,0.687975,0.73,0.6402,0.08979999999999999,0.08979999999999999,483,1197,14,1183,1183
2019-12-29,0.69,0.69,0.69,0.0,0.0,0.7266,0.76,0.7064,0.05359999999999998,-0.020000000000000018,0.69,0.69,0.69,0.0,0.0,0.7266,0.76,0.7064,0.05359999999999998,-0.020000000000000018,4692,9359,2038,7321,2384
