Date,JOUT_stock_Open_average,JOUT_stock_Open_max,JOUT_stock_Open_min,JOUT_stock_Open_volatility,JOUT_stock_Open_change,JOUT_stock_High_average,JOUT_stock_High_max,JOUT_stock_High_min,JOUT_stock_High_volatility,JOUT_stock_High_change,JOUT_stock_Low_average,JOUT_stock_Low_max,JOUT_stock_Low_min,JOUT_stock_Low_volatility,JOUT_stock_Low_change,JOUT_stock_Close_average,JOUT_stock_Close_max,JOUT_stock_Close_min,JOUT_stock_Close_volatility,JOUT_stock_Close_change,JOUT_stock_Volume_average,JOUT_stock_Volume_max,JOUT_stock_Volume_min,JOUT_stock_Volume_volatility,JOUT_stock_Volume_change
2017-10-15,72.272,73.05,71.76,1.289999999999992,0.5900000000000034,73.23,74.15,72.73,1.4200000000000017,0.8000000000000114,70.852,71.75,68.16,3.5900000000000034,0.35999999999999943,72.438,73.19,71.77,1.4200000000000017,1.4200000000000017,29025,32416,24520,7896,-5657
2017-10-22,73.44,73.99,72.85,1.1400000000000006,-0.35999999999999943,73.994,74.41,73.67,0.7399999999999949,-0.06999999999999318,70.94,72.46,66.05,6.409999999999997,-0.5,73.276,73.76,72.77,0.9900000000000091,0.6700000000000017,29278,50151,21127,29024,25622
2017-10-29,73.536,74.94,72.8,2.1400000000000006,0.3199999999999932,74.428,75.92,73.26,2.6599999999999966,0.3199999999999932,72.52,72.85,72.24,0.6099999999999994,0.46000000000000796,73.494,75.21,72.78,2.4299999999999926,0.0,22827,41490,13281,28209,-3643
2017-11-05,70.22,72.74,67.75,4.989999999999995,-4.989999999999995,71.526,74.35,69.23,5.11999999999999,-3.769999999999996,69.036,72.55,66.86,5.689999999999998,-5.049999999999997,70.008,72.56,68.15,4.409999999999997,-2.5700000000000074,32735,42075,25550,16525,1229
2017-11-12,68.274,69.71,67.16,2.549999999999997,0.11999999999999034,69.736,70.94,67.84,3.0999999999999943,1.3499999999999943,67.17399999999999,68.62,65.91,2.710000000000008,1.8000000000000114,68.844,70.6,67.66,2.9399999999999977,2.9399999999999977,60672,148744,26234,122510,-19495
2017-11-19,72.035,73.58,70.61,2.969999999999999,1.3900000000000006,73.765,75.77,72.59,3.1799999999999926,0.20999999999999375,71.175,71.95,69.54,2.4099999999999966,2.039999999999992,72.5,73.79,71.63,2.160000000000011,0.7600000000000051,28787,50055,7146,42909,-28322
2017-11-26,72.558,73.11,72.09,1.019999999999996,0.3100000000000023,73.788,74.59,72.88,1.710000000000008,0.6400000000000006,70.616,72.29,68.31,3.980000000000004,-0.8000000000000114,73.04599999999999,74.07,72.13,1.9399999999999977,0.27000000000001023,28538,39080,19712,19368,17036
2017-12-03,71.802,73.75,70.1,3.6500000000000057,0.769999999999996,72.63000000000001,74.15,71.28,2.8700000000000045,1.1700000000000017,68.19,71.5,60.01,11.490000000000002,-11.490000000000002,69.444,72.81,61.91,10.900000000000006,-9.930000000000007,79056,221906,16237,205669,205669
2017-12-10,61.322,63.07,59.81,3.259999999999998,-2.289999999999999,63.666000000000004,66.51,61.2,5.310000000000002,-3.1100000000000065,59.93,60.52,59.13,1.3900000000000006,-1.1999999999999957,61.632,63.35,59.92,3.4299999999999997,-0.21999999999999886,77445,133415,42555,90860,-42235
2017-12-17,64.196,64.61,63.33,1.2800000000000011,1.1000000000000085,65.338,65.5,65.22,0.28000000000000114,-0.28000000000000114,63.733999999999995,64.1,63.33,0.769999999999996,0.020000000000003126,64.458,65.1,64.08,1.019999999999996,0.8799999999999955,39056,59413,32273,27140,-26973
2017-12-24,64.665,65.64,63.76,1.8800000000000026,-1.2100000000000009,65.3025,66.8,63.76,3.039999999999999,-2.289999999999999,63.555,64.76,61.92,2.8400000000000034,-2.8400000000000034,63.852500000000006,65.34,62.09,3.25,-3.25,33427,46999,26559,20440,-13573
2017-12-31,62.8025,63.57,61.95,1.6199999999999974,0.12999999999999545,63.8425,64.43,63.45,0.980000000000004,-0.269999999999996,61.5125,62.38,60.77,1.6099999999999994,-0.5599999999999952,62.665,62.99,62.07,0.9200000000000017,0.9200000000000017,75095,170824,29895,140929,-36415
