Date,BNS_stock_Open_average,BNS_stock_Open_max,BNS_stock_Open_min,BNS_stock_Open_volatility,BNS_stock_Open_change,BNS_stock_High_average,BNS_stock_High_max,BNS_stock_High_min,BNS_stock_High_volatility,BNS_stock_High_change,BNS_stock_Low_average,BNS_stock_Low_max,BNS_stock_Low_min,BNS_stock_Low_volatility,BNS_stock_Low_change,BNS_stock_Close_average,BNS_stock_Close_max,BNS_stock_Close_min,BNS_stock_Close_volatility,BNS_stock_Close_change,BNS_stock_Volume_average,BNS_stock_Volume_max,BNS_stock_Volume_min,BNS_stock_Volume_volatility,BNS_stock_Volume_change
2017-10-15,64.476,64.67,64.34,0.3299999999999983,0.12000000000000455,64.804,65.07,64.6,0.46999999999999886,0.030000000000001137,64.30199999999999,64.58,64.06,0.519999999999996,-0.2599999999999909,64.512,64.82,64.15,0.6699999999999875,-0.29999999999999716,613610,851969,452944,399025,333561
2017-10-22,64.374,64.77,64.06,0.7099999999999937,-0.21999999999999886,64.688,65.02,64.48,0.539999999999992,0.12999999999999545,64.132,64.45,63.77,0.6799999999999997,-0.38000000000000256,64.408,64.65,64.25,0.4000000000000057,0.3200000000000074,453660,730636,321702,408934,-47888
2017-10-29,64.824,65.54,64.48,1.0600000000000023,1.0300000000000011,65.156,65.62,64.85,0.7700000000000102,0.730000000000004,64.686,65.33,64.42,0.9099999999999966,0.9099999999999966,64.916,65.53,64.52,1.0100000000000051,0.9200000000000017,531278,698159,414822,283337,13546
2017-11-05,65.586,65.84,65.42,0.4200000000000017,0.35999999999999943,65.826,65.99,65.53,0.45999999999999375,0.05000000000001137,65.338,65.52,65.18,0.3399999999999892,-0.20999999999999375,65.736,65.94,65.53,0.4099999999999966,-0.22999999999998977,379654,539236,294034,245202,-245202
2017-11-12,65.268,65.68,64.9,0.7800000000000011,0.6200000000000045,65.692,66.35,65.25,1.0999999999999943,0.75,65.132,65.5,64.7,0.7999999999999972,0.4299999999999926,65.58,66.26,65.16,1.1000000000000085,0.9200000000000017,402557,464273,339794,124479,38678
2017-11-19,66.2475,66.58,66.08,0.5,-0.04999999999999716,66.4925,66.78,66.29,0.4899999999999949,-0.2599999999999909,65.9275,66.07,65.78,0.28999999999999204,-0.0899999999999892,66.10249999999999,66.28,65.82,0.46000000000000796,-0.12000000000000455,458049,670453,168284,502169,-276081
2017-11-26,64.508,66.19,63.67,2.519999999999996,-2.069999999999993,64.788,66.31,64.04,2.269999999999996,-1.730000000000004,63.896,65.38,63.22,2.1599999999999966,-1.3899999999999935,64.106,65.44,63.25,2.1899999999999977,-0.9899999999999949,892321,1587560,623601,963959,83612
2017-12-03,64.344,64.92,63.76,1.1600000000000037,-0.37999999999999545,64.694,65.14,64.26,0.8799999999999955,0.21999999999999886,63.974000000000004,64.47,63.7,0.769999999999996,0.25,64.29599999999999,65.0,63.9,1.1000000000000014,0.7600000000000051,544521,642352,483839,158513,-44474
2017-12-10,64.746,65.0,64.61,0.39000000000000057,-0.3100000000000023,64.876,65.13,64.7,0.4299999999999926,-0.4299999999999926,64.266,64.62,63.75,0.8700000000000045,-0.8700000000000045,64.502,64.74,63.83,0.9099999999999966,-0.9099999999999966,528777,606740,390597,216143,216143
2017-12-17,64.272,64.45,63.99,0.46000000000000085,0.44000000000000483,64.568,64.99,64.26,0.7299999999999898,0.1599999999999966,64.06,64.41,63.74,0.6699999999999946,0.3499999999999943,64.312,64.7,63.98,0.720000000000006,0.5400000000000063,449207,517382,307866,209516,-209516
2017-12-24,64.87,65.05,64.68,0.36999999999999034,-0.06999999999999318,64.9825,65.11,64.81,0.29999999999999716,0.12000000000000455,64.5175,64.58,64.44,0.14000000000000057,-0.09000000000000341,64.74,65.08,64.53,0.5499999999999972,-0.1799999999999926,506454,694021,231641,462380,316921
2017-12-31,65.3025,66.17,64.58,1.5900000000000034,1.5900000000000034,65.7675,66.69,65.35,1.3400000000000034,1.3400000000000034,65.1,65.89,64.46,1.4300000000000068,1.4300000000000068,65.5625,66.49,65.1,1.3900000000000006,1.3499999999999943,608386,721991,524953,197038,2874
