Date,ESE_stock_Open_average,ESE_stock_Open_max,ESE_stock_Open_min,ESE_stock_Open_volatility,ESE_stock_Open_change,ESE_stock_High_average,ESE_stock_High_max,ESE_stock_High_min,ESE_stock_High_volatility,ESE_stock_High_change,ESE_stock_Low_average,ESE_stock_Low_max,ESE_stock_Low_min,ESE_stock_Low_volatility,ESE_stock_Low_change,ESE_stock_Close_average,ESE_stock_Close_max,ESE_stock_Close_min,ESE_stock_Close_volatility,ESE_stock_Close_change,ESE_stock_Volume_average,ESE_stock_Volume_max,ESE_stock_Volume_min,ESE_stock_Volume_volatility,ESE_stock_Volume_change
2017-10-29,58.88,59.45,58.15,1.3000000000000043,-0.20000000000000284,59.56,60.4,58.75,1.6499999999999986,0.10000000000000142,58.3,59.0,57.8,1.2000000000000028,1.2000000000000028,58.72,59.5,57.95,1.5499999999999972,1.1999999999999957,99798,176128,51703,124425,-37938
2017-11-05,57.9,59.3,56.5,2.799999999999997,-2.799999999999997,58.616,59.63,57.45,2.1799999999999997,-1.480000000000004,57.132,58.66,55.9,2.759999999999998,-2.309999999999995,57.699999999999996,59.05,56.65,2.3999999999999986,-1.5,85573,121136,52713,68423,68423
2017-11-12,56.35,57.8,52.05,5.75,0.44999999999999574,58.32,59.8,57.7,2.0999999999999943,1.5999999999999943,56.13,57.8,51.55,6.25,0.6999999999999957,57.91,59.55,56.85,2.6999999999999957,2.0,164312,308361,88842,219519,173490
2017-11-19,63.224999999999994,64.8,59.65,5.149999999999999,4.949999999999996,64.3875,65.3,62.4,2.8999999999999986,2.3500000000000014,62.825,64.15,59.65,4.500000000000007,4.500000000000007,64.0875,64.75,62.35,2.3999999999999986,2.249999999999993,124719,183874,42700,141174,-89522
2017-11-26,64.99,65.5,64.45,1.0499999999999972,0.8999999999999915,65.3,65.95,64.6,1.3500000000000085,0.75,64.08,65.1,62.35,2.749999999999993,-1.6499999999999986,64.94,65.35,64.25,1.0999999999999943,0.5499999999999972,118921,162196,86353,75843,16327
2017-12-03,63.69,65.25,62.4,2.8500000000000014,-2.8500000000000014,64.15,65.9,62.55,3.3500000000000085,-3.3500000000000085,62.87,64.55,61.25,3.299999999999997,-3.299999999999997,63.13,64.65,62.0,2.6500000000000057,-2.500000000000007,106649,178493,57992,120501,15290
2017-12-10,61.34,62.0,60.15,1.8500000000000014,-1.8500000000000014,61.89,62.35,61.1,1.25,-1.1000000000000014,60.634,61.4,59.77,1.6299999999999955,-1.4299999999999997,61.09,61.75,60.25,1.5,-1.0999999999999943,145689,452857,63059,389798,389516
2017-12-17,60.95,61.25,60.7,0.5499999999999972,-0.30000000000000426,61.58,62.6,60.8,1.8000000000000043,-1.0500000000000043,60.43,60.9,60.15,0.75,-0.75,60.72,61.15,60.25,0.8999999999999986,-0.8999999999999986,56900,87130,43055,44075,-42548
2017-12-24,60.3625,60.9,60.1,0.7999999999999972,0.6999999999999957,60.9375,61.2,60.75,0.45000000000000284,0.25,59.85,60.05,59.7,0.3499999999999943,0.25,60.2625,60.7,60.0,0.7000000000000028,0.25,78850,100281,43987,56294,55226
2017-12-31,60.6125,61.3,60.1,1.1999999999999957,0.75,61.3875,61.8,60.65,1.1499999999999986,0.10000000000000142,60.025,60.65,59.45,1.1999999999999957,1.1999999999999957,60.7625,61.3,60.25,1.0499999999999972,1.0499999999999972,84184,103962,69319,34643,-34643
