Date,BRKS_stock_Open_average,BRKS_stock_Open_max,BRKS_stock_Open_min,BRKS_stock_Open_volatility,BRKS_stock_Open_change,BRKS_stock_High_average,BRKS_stock_High_max,BRKS_stock_High_min,BRKS_stock_High_volatility,BRKS_stock_High_change,BRKS_stock_Low_average,BRKS_stock_Low_max,BRKS_stock_Low_min,BRKS_stock_Low_volatility,BRKS_stock_Low_change,BRKS_stock_Close_average,BRKS_stock_Close_max,BRKS_stock_Close_min,BRKS_stock_Close_volatility,BRKS_stock_Close_change,BRKS_stock_Volume_average,BRKS_stock_Volume_max,BRKS_stock_Volume_min,BRKS_stock_Volume_volatility,BRKS_stock_Volume_change
2017-10-08,30.548,31.44,30.04,1.4000000000000021,1.4000000000000021,31.08,31.75,30.63,1.120000000000001,1.1099999999999994,30.25,31.11,29.63,1.4800000000000004,1.0799999999999983,30.772,31.68,30.18,1.5,1.3000000000000007,532385,838704,339111,499593,-2900
2017-10-15,32.108000000000004,32.63,31.77,0.860000000000003,0.5199999999999996,32.37,32.69,31.94,0.7499999999999964,0.5399999999999956,31.402,31.97,30.8,1.1699999999999982,0.6699999999999982,32.088,32.39,31.91,0.4800000000000004,0.16999999999999815,549887,762377,418803,343574,62177
2017-10-22,32.58,33.17,32.32,0.8500000000000014,0.8500000000000014,32.824,33.36,32.51,0.8500000000000014,0.8500000000000014,31.964,32.3,31.58,0.7199999999999989,-0.14000000000000057,32.702,33.35,32.34,1.009999999999998,1.009999999999998,479667,631495,367167,264328,264328
2017-10-29,33.712,34.77,32.94,1.8300000000000054,0.5700000000000003,34.188,34.77,33.46,1.3100000000000023,0.9200000000000017,32.944,33.65,32.13,1.519999999999996,0.7899999999999991,33.716,34.39,33.03,1.3599999999999994,0.6700000000000017,832605,927660,776655,151005,-119548
2017-11-05,32.932,34.29,28.87,5.419999999999998,-5.419999999999998,33.178,34.6,28.98,5.620000000000001,-5.599999999999998,30.554000000000002,33.64,26.05,7.59,-7.379999999999999,31.442,34.26,26.29,7.969999999999999,-7.68,1611652,3671717,620933,3050784,1716415
2017-11-12,26.494,27.42,25.9,1.5200000000000031,1.4600000000000009,27.342,27.84,26.96,0.879999999999999,0.870000000000001,26.048,27.27,25.08,2.1900000000000013,2.1900000000000013,26.886,27.46,25.83,1.6300000000000026,0.6600000000000001,1529746,2666473,1048617,1617856,-1617856
2017-11-19,28.04,28.79,27.5,1.2899999999999991,0.7300000000000004,28.6275,28.98,27.91,1.0700000000000003,0.75,27.7275,28.18,27.28,0.8999999999999986,0.8999999999999986,28.2075,28.91,27.46,1.4499999999999993,0.9800000000000004,682095,1103173,307434,795739,-361518
2017-11-26,26.574,28.01,24.7,3.3100000000000023,-3.3100000000000023,26.758,28.02,24.7,3.3200000000000003,-3.3200000000000003,25.056,27.42,21.75,5.670000000000002,-5.670000000000002,25.674,27.55,23.81,3.740000000000002,-3.6900000000000013,1524644,3160095,698653,2461442,2078335
2017-12-03,23.386,24.18,22.48,1.6999999999999993,-0.05000000000000071,24.022,24.61,23.24,1.370000000000001,0.14999999999999858,22.89,24.1,22.29,1.8100000000000023,1.8100000000000023,23.398,24.4,22.54,1.8599999999999994,1.8599999999999994,1356452,1656981,1051607,605374,146426
2017-12-10,24.07,24.42,23.78,0.6400000000000006,-0.1700000000000017,24.708,25.05,24.39,0.6600000000000001,0.19000000000000128,23.692,24.0,23.5,0.5,0.5,24.14,24.99,23.66,1.3299999999999983,0.9100000000000001,1360846,2363722,1006774,1356948,1148740
2017-12-17,24.96,25.11,24.54,0.5700000000000003,-0.5700000000000003,25.118,25.56,24.54,1.0199999999999996,-0.7300000000000004,24.552,24.85,24.04,0.8100000000000023,-0.8100000000000023,24.682,25.06,24.4,0.6600000000000001,-0.6600000000000001,789209,927071,625812,301259,-71417
2017-12-24,24.1025,24.23,23.8,0.4299999999999997,-0.019999999999999574,24.4,24.8,24.23,0.5700000000000003,0.5199999999999996,23.7075,23.88,23.43,0.4499999999999993,0.3999999999999986,23.9425,24.15,23.78,0.36999999999999744,0.07000000000000028,583649,742718,362821,379897,141166
2017-12-31,24.835,25.55,24.02,1.5300000000000011,1.5300000000000011,25.369999999999997,26.29,24.73,1.5599999999999987,1.5599999999999987,24.6325,25.41,23.88,1.5300000000000011,1.5300000000000011,25.2325,26.12,24.62,1.5,1.5,776127,954277,546132,408145,84031
