Date,Lean Hogs_commodity_Open_average,Lean Hogs_commodity_Open_max,Lean Hogs_commodity_Open_min,Lean Hogs_commodity_Open_volatility,Lean Hogs_commodity_Open_change,Lean Hogs_commodity_High_average,Lean Hogs_commodity_High_max,Lean Hogs_commodity_High_min,Lean Hogs_commodity_High_volatility,Lean Hogs_commodity_High_change,Lean Hogs_commodity_Low_average,Lean Hogs_commodity_Low_max,Lean Hogs_commodity_Low_min,Lean Hogs_commodity_Low_volatility,Lean Hogs_commodity_Low_change,Lean Hogs_commodity_Close_average,Lean Hogs_commodity_Close_max,Lean Hogs_commodity_Close_min,Lean Hogs_commodity_Close_volatility,Lean Hogs_commodity_Close_change,Lean Hogs_commodity_Volume_average,Lean Hogs_commodity_Volume_max,Lean Hogs_commodity_Volume_min,Lean Hogs_commodity_Volume_volatility,Lean Hogs_commodity_Volume_change
2017-10-22,64.38,65.0,63.5,1.5,0.09999999999999432,65.016,65.55,64.38,1.1700000000000017,-0.1799999999999926,63.568,64.1,62.95,1.1499999999999915,0.21999999999999886,64.304,65.05,63.52,1.529999999999994,0.9299999999999997,18870,21981,16012,5969,-571
2017-10-29,66.108,67.95,64.45,3.5,1.5999999999999943,66.848,68.17,65.3,2.8700000000000045,1.0,65.226,66.3,64.33,1.9699999999999989,0.45000000000000284,66.134,68.0,65.1,2.9000000000000057,-0.07000000000000739,25454,35287,17312,17975,3251
2017-11-05,64.096,65.08,63.1,1.9799999999999969,-1.9799999999999969,64.2,65.15,63.1,2.0500000000000043,-2.0500000000000043,63.228,64.42,62.15,2.270000000000003,-2.270000000000003,63.548,64.62,62.48,2.1400000000000077,-2.1400000000000077,28041,32202,19558,12644,10507
2017-11-12,61.374,62.58,60.2,2.3799999999999955,-2.3799999999999955,62.04,62.92,61.23,1.6900000000000048,-0.8200000000000003,60.19,61.92,59.25,2.6700000000000017,-1.9200000000000017,60.83,62.3,59.98,2.3200000000000003,-1.6499999999999986,22578,28349,16446,11903,-11903
2017-11-19,61.932500000000005,63.2,60.83,2.3700000000000045,2.3700000000000045,62.93,63.67,62.42,1.25,1.25,61.355000000000004,63.12,60.58,2.539999999999999,2.3499999999999943,62.2,63.25,60.7,2.549999999999997,1.2299999999999969,9775,14447,5138,9309,-9309
2017-11-26,64.854,66.1,63.67,2.4299999999999926,0.9299999999999926,65.68,66.3,64.65,1.6499999999999915,1.0499999999999972,64.23400000000001,64.85,63.6,1.249999999999993,0.8000000000000043,64.984,65.75,64.28,1.4699999999999989,0.75,8524,10629,7122,3507,-636
2017-12-03,64.566,65.42,63.8,1.6200000000000045,-1.6200000000000045,64.742,65.65,64.1,1.5500000000000114,-1.5500000000000114,63.834,64.42,63.5,0.9200000000000017,-0.8700000000000045,64.062,64.95,63.58,1.3700000000000045,-1.2800000000000011,5934,8486,4068,4418,-4418
2017-12-10,65.048,67.53,63.73,3.8000000000000043,3.6300000000000026,65.874,68.7,63.92,4.780000000000001,4.570000000000007,64.838,67.17,63.52,3.6499999999999986,3.6499999999999986,65.49000000000001,68.53,63.6,4.93,4.93,8788,19582,2907,16675,12250
2017-12-17,68.266,68.9,67.4,1.5,0.05000000000001137,69.182,70.12,67.9,2.219999999999999,0.20000000000000284,67.496,68.42,66.78,1.6400000000000006,1.1200000000000045,68.246,69.97,66.9,3.069999999999993,2.569999999999993,14869,19760,12418,7342,-6714
2017-12-24,71.1575,71.75,70.25,1.5,1.5,71.98,72.45,71.67,0.7800000000000011,0.7800000000000011,70.62,71.58,69.9,1.6799999999999926,1.6799999999999926,71.4725,71.78,71.03,0.75,0.25,12298,19199,0,19199,-14808
2017-12-31,71.5125,72.0,71.1,0.9000000000000057,-0.5,71.6625,72.0,71.2,0.7999999999999972,-0.3499999999999943,70.65,70.9,70.2,0.7000000000000028,0.23000000000000398,71.1425,71.42,70.72,0.7000000000000028,0.7000000000000028,16838,19308,13320,5988,-5988
