Date,LORL_stock_Open_average,LORL_stock_Open_max,LORL_stock_Open_min,LORL_stock_Open_volatility,LORL_stock_Open_change,LORL_stock_High_average,LORL_stock_High_max,LORL_stock_High_min,LORL_stock_High_volatility,LORL_stock_High_change,LORL_stock_Low_average,LORL_stock_Low_max,LORL_stock_Low_min,LORL_stock_Low_volatility,LORL_stock_Low_change,LORL_stock_Close_average,LORL_stock_Close_max,LORL_stock_Close_min,LORL_stock_Close_volatility,LORL_stock_Close_change,LORL_stock_Volume_average,LORL_stock_Volume_max,LORL_stock_Volume_min,LORL_stock_Volume_volatility,LORL_stock_Volume_change
2017-10-22,49.04,49.2,48.8,0.4000000000000057,-0.25,49.22,49.5,48.95,0.5499999999999972,-0.25,48.454,48.75,48.05,0.7000000000000028,-0.3300000000000054,48.8,49.05,48.2,0.8499999999999943,-0.5999999999999943,31903,47446,19469,27977,16825
2017-10-29,47.37,48.25,46.4,1.8500000000000014,-1.8500000000000014,47.504,48.62,46.4,2.219999999999999,-2.219999999999999,46.3,47.1,45.4,1.7000000000000028,-1.7000000000000028,46.73,47.5,45.7,1.7999999999999972,-1.7999999999999972,44696,63135,34549,28586,-9418
2017-11-05,45.08,45.85,44.45,1.3999999999999986,-0.9500000000000028,45.744,46.3,45.12,1.1799999999999997,-0.09999999999999432,44.699999999999996,45.5,44.15,1.3500000000000014,-0.9500000000000028,45.2,45.75,44.6,1.1499999999999986,-0.25,34600,48834,27465,21369,4365
2017-11-12,45.51,46.65,45.0,1.6499999999999986,1.1999999999999957,46.230000000000004,47.5,45.2,2.299999999999997,1.5499999999999972,45.208,46.54,44.6,1.9399999999999977,1.7899999999999991,45.88,46.95,45.05,1.9000000000000057,1.4499999999999957,29396,37945,16837,21108,7246
2017-11-19,47.0875,47.2,47.0,0.20000000000000284,0.10000000000000142,48.2875,49.1,47.5,1.6000000000000014,1.2000000000000028,46.925000000000004,47.1,46.7,0.3999999999999986,0.3999999999999986,47.1625,47.5,47.0,0.5,0.5,42756,69903,18719,51184,-51184
2017-11-26,47.43,48.25,46.55,1.7000000000000028,-0.9500000000000028,47.879999999999995,48.8,46.55,2.25,-1.0,46.41,47.6,43.85,3.75,-3.299999999999997,47.17,47.95,46.45,1.5,-0.75,56843,84259,26484,57775,12649
2017-12-03,45.29,46.6,44.25,2.3500000000000014,-2.1000000000000014,45.63,47.0,44.65,2.3500000000000014,-2.1499999999999986,44.53,45.8,43.7,2.0999999999999943,-2.0999999999999943,44.71,45.9,43.9,2.0,-2.0,36913,48128,25652,22476,-22476
2017-12-10,43.67,44.0,43.3,0.7000000000000028,-0.3999999999999986,44.408,45.35,44.0,1.3500000000000014,1.2000000000000028,43.336,43.6,43.05,0.5500000000000043,0.0,43.75,44.5,43.2,1.2999999999999972,0.5499999999999972,48808,108681,25582,83099,83099
2017-12-17,44.864,46.8,43.7,3.0999999999999943,1.1799999999999997,45.821999999999996,46.8,44.45,2.3499999999999943,1.1799999999999997,43.728,44.15,43.44,0.7100000000000009,0.30000000000000426,44.160000000000004,44.85,43.65,1.2000000000000028,0.20000000000000284,28178,38347,19465,18882,-13399
2017-12-24,43.95,44.2,43.75,0.45000000000000284,-0.25,44.325,44.7,43.85,0.8500000000000014,0.10000000000000142,43.425,43.95,43.0,0.9500000000000028,0.6000000000000014,43.8375,44.05,43.75,0.29999999999999716,0.25,25320,42336,16725,25611,17620
2017-12-31,45.05,45.45,44.25,1.2000000000000028,1.1499999999999986,45.7375,46.05,45.5,0.5499999999999972,0.5499999999999972,44.82,45.4,44.2,1.1999999999999957,1.1999999999999957,45.4875,46.0,45.2,0.7999999999999972,0.7999999999999972,30983,37922,25369,12553,-176
