Date,NYMT_stock_Open_average,NYMT_stock_Open_max,NYMT_stock_Open_min,NYMT_stock_Open_volatility,NYMT_stock_Open_change,NYMT_stock_High_average,NYMT_stock_High_max,NYMT_stock_High_min,NYMT_stock_High_volatility,NYMT_stock_High_change,NYMT_stock_Low_average,NYMT_stock_Low_max,NYMT_stock_Low_min,NYMT_stock_Low_volatility,NYMT_stock_Low_change,NYMT_stock_Close_average,NYMT_stock_Close_max,NYMT_stock_Close_min,NYMT_stock_Close_volatility,NYMT_stock_Close_change,NYMT_stock_Volume_average,NYMT_stock_Volume_max,NYMT_stock_Volume_min,NYMT_stock_Volume_volatility,NYMT_stock_Volume_change
2017-09-24,6.186,6.21,6.16,0.04999999999999982,-0.009999999999999787,6.204,6.22,6.19,0.02999999999999936,-0.02999999999999936,6.128,6.15,6.11,0.040000000000000036,-0.020000000000000462,6.174,6.21,6.15,0.05999999999999961,-0.05999999999999961,869738,1018506,516614,501892,-379063
2017-10-01,6.248,6.31,6.14,0.16999999999999993,0.16999999999999993,6.288,6.33,6.22,0.11000000000000032,0.08999999999999986,6.208,6.26,6.14,0.1200000000000001,0.05000000000000071,6.266,6.32,6.21,0.11000000000000032,0.03000000000000025,675910,927615,547228,380387,-205413
2017-10-08,6.234,6.27,6.2,0.0699999999999994,0.02999999999999936,6.264,6.29,6.24,0.04999999999999982,0.040000000000000036,6.2139999999999995,6.24,6.18,0.0600000000000005,0.03000000000000025,6.238,6.28,6.21,0.07000000000000028,0.07000000000000028,522768,765117,345527,419590,419590
2017-10-15,6.282,6.3,6.25,0.04999999999999982,0.019999999999999574,6.308,6.32,6.28,0.040000000000000036,-0.010000000000000675,6.258,6.28,6.25,0.03000000000000025,-0.03000000000000025,6.274,6.29,6.25,0.040000000000000036,-0.040000000000000036,671627,874954,443835,431119,7739
2017-10-22,6.198,6.25,6.07,0.17999999999999972,-0.17999999999999972,6.22,6.29,6.13,0.16000000000000014,-0.16000000000000014,6.116,6.2,6.02,0.1800000000000006,-0.1800000000000006,6.156,6.22,6.07,0.14999999999999947,-0.08999999999999986,1067739,1641983,598877,1043106,539860
2017-10-29,6.086,6.16,6.04,0.1200000000000001,0.020000000000000462,6.136,6.29,6.08,0.20999999999999996,0.15000000000000036,6.0120000000000005,6.07,5.9,0.16999999999999993,0.040000000000000036,6.062,6.28,5.92,0.3600000000000003,0.25,1313987,2916942,626471,2290471,2060859
2017-11-05,6.268,6.3,6.25,0.04999999999999982,0.009999999999999787,6.32,6.37,6.29,0.08000000000000007,-0.019999999999999574,6.222,6.25,6.2,0.04999999999999982,0.0,6.258,6.31,6.2,0.10999999999999943,-0.03000000000000025,1053070,1837953,470338,1367615,-897715
2017-11-12,6.26,6.3,6.19,0.10999999999999943,0.08999999999999986,6.31,6.33,6.28,0.04999999999999982,0.04999999999999982,6.244,6.28,6.18,0.10000000000000053,0.10000000000000053,6.294,6.33,6.25,0.08000000000000007,0.08000000000000007,701775,964844,508345,456499,-187887
2017-11-19,6.4225,6.48,6.33,0.15000000000000036,0.13999999999999968,6.4775,6.53,6.4,0.1299999999999999,0.08999999999999986,6.375,6.43,6.32,0.10999999999999943,0.10999999999999943,6.46,6.49,6.4,0.08999999999999986,0.0699999999999994,880286,1094420,338222,756198,-756198
2017-11-26,6.42,6.46,6.39,0.07000000000000028,-0.07000000000000028,6.452,6.49,6.41,0.08000000000000007,-0.08000000000000007,6.354,6.39,6.27,0.1200000000000001,-0.1200000000000001,6.404,6.44,6.39,0.05000000000000071,-0.010000000000000675,656425,701432,588972,112460,34876
2017-12-03,6.42,6.45,6.38,0.07000000000000028,0.020000000000000462,6.446,6.46,6.43,0.03000000000000025,-0.009999999999999787,6.376,6.4,6.36,0.040000000000000036,-0.03000000000000025,6.412,6.42,6.4,0.019999999999999574,-0.019999999999999574,613427,790719,449502,341217,55401
2017-12-10,6.3839999999999995,6.47,6.27,0.20000000000000018,-0.14000000000000057,6.45,6.54,6.37,0.16999999999999993,-0.05999999999999961,6.334,6.39,6.21,0.17999999999999972,-0.13999999999999968,6.382,6.46,6.31,0.15000000000000036,-0.05000000000000071,1602032,2445348,1076030,1369318,1369318
2017-12-17,6.236,6.3,6.16,0.13999999999999968,-0.04999999999999982,6.29,6.39,6.22,0.16999999999999993,-0.1200000000000001,6.188,6.27,6.13,0.13999999999999968,-0.04999999999999982,6.220000000000001,6.3,6.15,0.14999999999999947,-0.0699999999999994,807246,1325154,397876,927278,-434217
2017-12-24,6.24,6.27,6.22,0.04999999999999982,0.020000000000000462,6.285,6.3,6.27,0.03000000000000025,-0.03000000000000025,6.2075,6.22,6.17,0.04999999999999982,-0.04999999999999982,6.235,6.28,6.17,0.11000000000000032,-0.08000000000000007,630426,787337,531684,255653,255653
2017-12-31,6.115,6.17,6.06,0.11000000000000032,-0.04999999999999982,6.15,6.19,6.12,0.07000000000000028,-0.05000000000000071,6.0675,6.1,6.02,0.08000000000000007,-0.009999999999999787,6.09,6.13,6.04,0.08999999999999986,0.019999999999999574,1006867,1295976,615367,680609,-680609
