Date,TVTY_stock_Open_average,TVTY_stock_Open_max,TVTY_stock_Open_min,TVTY_stock_Open_volatility,TVTY_stock_Open_change,TVTY_stock_High_average,TVTY_stock_High_max,TVTY_stock_High_min,TVTY_stock_High_volatility,TVTY_stock_High_change,TVTY_stock_Low_average,TVTY_stock_Low_max,TVTY_stock_Low_min,TVTY_stock_Low_volatility,TVTY_stock_Low_change,TVTY_stock_Close_average,TVTY_stock_Close_max,TVTY_stock_Close_min,TVTY_stock_Close_volatility,TVTY_stock_Close_change,TVTY_stock_Volume_average,TVTY_stock_Volume_max,TVTY_stock_Volume_min,TVTY_stock_Volume_volatility,TVTY_stock_Volume_change
2017-10-22,41.73,45.0,40.3,4.700000000000003,3.799999999999997,42.4,47.2,40.5,6.700000000000003,5.650000000000006,40.774,43.27,39.15,4.1200000000000045,2.520000000000003,41.553999999999995,46.05,39.5,6.549999999999997,5.0,610697,1605639,143485,1462154,1462154
2017-10-29,45.9,46.65,45.15,1.5,0.09999999999999432,47.24,48.15,46.65,1.5,0.25,45.15,45.85,44.55,1.3000000000000043,1.3000000000000043,46.28,48.05,45.0,3.049999999999997,3.049999999999997,545816,602467,423054,179413,-30165
2017-11-05,35.54,48.05,32.05,16.0,-15.599999999999994,36.4,48.5,33.15,15.350000000000001,-14.799999999999997,31.4,32.25,29.95,2.3000000000000007,2.1999999999999993,32.46,33.0,31.6,1.3999999999999986,1.2999999999999972,2993366,9034828,1055917,7978911,-7978911
2017-11-12,33.66,34.5,32.8,1.7000000000000028,1.7000000000000028,34.68,35.1,34.2,0.8999999999999986,0.7000000000000028,33.472,34.3,32.7,1.5999999999999943,1.5999999999999943,34.18,34.75,33.7,1.0499999999999972,0.75,823145,922524,756779,165745,-39587
2017-11-19,34.95,35.2,34.8,0.4000000000000057,0.20000000000000284,35.245,35.48,35.05,0.4299999999999997,0.05000000000000426,34.582499999999996,34.7,34.4,0.30000000000000426,0.17999999999999972,34.9875,35.1,34.8,0.30000000000000426,0.14999999999999858,444101,620971,209321,411650,-283779
2017-11-26,35.8,36.75,35.05,1.7000000000000028,1.7000000000000028,36.25,37.0,35.3,1.7000000000000028,1.4500000000000028,34.824,36.4,33.5,2.8999999999999986,-1.3999999999999986,35.879999999999995,36.8,35.15,1.6499999999999986,0.7000000000000028,616562,739688,489277,250411,203154
2017-12-03,35.84,36.25,35.6,0.6499999999999986,-0.5499999999999972,36.300000000000004,36.85,35.88,0.9699999999999989,-0.9699999999999989,35.28,35.4,35.15,0.25,-0.05000000000000426,35.65,35.95,35.5,0.45000000000000284,-0.4000000000000057,566415,701714,410549,291165,-291165
2017-12-10,35.35,35.5,35.2,0.29999999999999716,-0.29999999999999716,35.88,36.15,35.7,0.44999999999999574,-0.29999999999999716,34.96,35.05,34.75,0.29999999999999716,0.29999999999999716,35.354,35.7,35.05,0.6500000000000057,0.6500000000000057,551136,874856,420955,453901,380426
2017-12-17,35.69,36.4,35.15,1.25,0.44999999999999574,36.44,36.65,35.85,0.7999999999999972,-0.10000000000000142,35.414,36.1,35.05,1.0500000000000043,0.980000000000004,35.800000000000004,36.45,35.15,1.3000000000000043,1.2000000000000028,431805,747412,219835,527577,-178818
2017-12-24,36.6125,36.85,36.35,0.5,0.5,37.0,37.1,36.9,0.20000000000000284,0.20000000000000284,36.4375,36.5,36.35,0.14999999999999858,0.10000000000000142,36.644999999999996,36.8,36.5,0.29999999999999716,0.04999999999999716,229079,304182,184065,120117,120117
2017-12-31,36.6875,36.8,36.6,0.19999999999999574,0.10000000000000142,36.9375,37.4,36.75,0.6499999999999986,-0.6499999999999986,36.0,36.25,35.8,0.45000000000000284,-0.25,36.5,36.65,36.35,0.29999999999999716,-0.29999999999999716,444783,633770,311495,322275,-265154
