Date,PBIP_stock_Open_average,PBIP_stock_Open_max,PBIP_stock_Open_min,PBIP_stock_Open_volatility,PBIP_stock_Open_change,PBIP_stock_High_average,PBIP_stock_High_max,PBIP_stock_High_min,PBIP_stock_High_volatility,PBIP_stock_High_change,PBIP_stock_Low_average,PBIP_stock_Low_max,PBIP_stock_Low_min,PBIP_stock_Low_volatility,PBIP_stock_Low_change,PBIP_stock_Close_average,PBIP_stock_Close_max,PBIP_stock_Close_min,PBIP_stock_Close_volatility,PBIP_stock_Close_change,PBIP_stock_Volume_average,PBIP_stock_Volume_max,PBIP_stock_Volume_min,PBIP_stock_Volume_volatility,PBIP_stock_Volume_change
2017-10-08,18.438,18.74,18.25,0.48999999999999844,0.48999999999999844,18.637999999999998,18.74,18.45,0.28999999999999915,0.28999999999999915,18.35,18.45,18.1,0.34999999999999787,0.34999999999999787,18.484,18.66,18.14,0.5199999999999996,0.3200000000000003,8675,21510,3094,18416,4397
2017-10-15,18.188,18.5,18.07,0.4299999999999997,-0.41000000000000014,18.22,18.5,18.07,0.4299999999999997,-0.35999999999999943,18.05,18.31,17.81,0.5,-0.4599999999999973,18.136,18.35,17.94,0.41000000000000014,-0.26000000000000156,8884,26459,1964,24495,-19331
2017-10-22,18.073999999999998,18.25,17.9,0.3500000000000014,-0.019999999999999574,18.144,18.29,18.04,0.25,0.03999999999999915,17.924,18.06,17.84,0.21999999999999886,0.1700000000000017,18.018,18.28,17.84,0.4400000000000013,0.4400000000000013,4370,6401,719,5682,732
2017-10-29,18.264,18.36,18.17,0.18999999999999773,0.10999999999999943,18.354,18.47,18.26,0.2099999999999973,0.09999999999999787,18.136,18.22,18.03,0.18999999999999773,0.0799999999999983,18.228,18.38,18.11,0.2699999999999996,0.060000000000002274,15480,37021,4460,32561,-13126
2017-11-05,18.002,18.17,17.65,0.5200000000000031,-0.1700000000000017,18.114,18.31,17.89,0.41999999999999815,-0.259999999999998,17.720000000000002,18.14,17.23,0.9100000000000001,-0.1999999999999993,17.896,18.14,17.56,0.5800000000000018,-0.1999999999999993,8924,16593,1968,14625,6444
2017-11-12,18.072,18.36,17.85,0.509999999999998,0.2699999999999996,18.372,18.66,18.1,0.5599999999999987,0.5599999999999987,18.044,18.24,17.83,0.41000000000000014,0.2900000000000027,18.252,18.58,18.05,0.5299999999999976,0.5299999999999976,6111,9365,1787,7578,-844
2017-11-19,18.6125,18.72,18.56,0.16000000000000014,0.010000000000001563,18.6575,18.75,18.56,0.19000000000000128,0.010000000000001563,18.3125,18.45,18.2,0.25,-0.1700000000000017,18.4325,18.52,18.27,0.25,-0.23000000000000043,8730,12477,5739,6738,519
2017-11-26,18.368,18.56,18.06,0.5,-0.05000000000000071,18.556,18.63,18.41,0.21999999999999886,0.21999999999999886,18.206,18.34,18.06,0.28000000000000114,0.00999999999999801,18.406,18.61,18.28,0.3299999999999983,0.28000000000000114,14833,27457,4111,23346,5508
2017-12-03,18.346,18.61,18.18,0.4299999999999997,-0.3999999999999986,18.594,18.75,18.46,0.28999999999999915,-0.23999999999999844,18.214,18.33,18.13,0.1999999999999993,-0.10000000000000142,18.330000000000002,18.51,18.17,0.33999999999999986,-0.31999999999999673,11500,22844,7448,15396,-844
2017-12-10,18.29,18.38,18.16,0.21999999999999886,-0.05000000000000071,18.376,18.4,18.32,0.0799999999999983,0.05000000000000071,18.156,18.34,17.97,0.370000000000001,0.19000000000000128,18.246,18.34,18.15,0.19000000000000128,0.15000000000000213,15333,33899,7711,26188,23441
2017-12-17,18.508,18.81,18.36,0.4499999999999993,0.3299999999999983,18.558,18.81,18.42,0.389999999999997,0.3299999999999983,18.218,18.33,17.95,0.379999999999999,-0.3500000000000014,18.268,18.44,18.03,0.41000000000000014,-0.28999999999999915,12766,15844,9715,6129,-3326
2017-12-24,18.04,18.21,17.9,0.3100000000000023,-0.15000000000000213,18.1425,18.21,18.03,0.17999999999999972,-0.16999999999999815,17.830000000000002,18.0,17.51,0.48999999999999844,-0.48999999999999844,17.8775,18.03,17.6,0.4299999999999997,-0.4299999999999997,5206,8705,1487,7218,1244
2017-12-31,17.5375,17.71,17.4,0.3100000000000023,0.10999999999999943,17.7925,18.14,17.52,0.620000000000001,0.41000000000000014,17.3575,17.64,17.02,0.620000000000001,0.2699999999999996,17.675,18.14,17.41,0.7300000000000004,0.6999999999999993,13277,18897,7456,11441,-6239
