Date,MARPS_stock_Open_average,MARPS_stock_Open_max,MARPS_stock_Open_min,MARPS_stock_Open_volatility,MARPS_stock_Open_change,MARPS_stock_High_average,MARPS_stock_High_max,MARPS_stock_High_min,MARPS_stock_High_volatility,MARPS_stock_High_change,MARPS_stock_Low_average,MARPS_stock_Low_max,MARPS_stock_Low_min,MARPS_stock_Low_volatility,MARPS_stock_Low_change,MARPS_stock_Close_average,MARPS_stock_Close_max,MARPS_stock_Close_min,MARPS_stock_Close_volatility,MARPS_stock_Close_change,MARPS_stock_Volume_average,MARPS_stock_Volume_max,MARPS_stock_Volume_min,MARPS_stock_Volume_volatility,MARPS_stock_Volume_change
2017-09-17,4.1142,4.25,3.971,0.2789999999999999,-0.2789999999999999,4.1434,4.263,3.971,0.2919999999999998,-0.2789999999999999,4.0144,4.181,3.82,0.3610000000000002,-0.20999999999999996,4.0928,4.19,3.971,0.2190000000000003,-0.2190000000000003,6726,21371,0,21371,-1302
2017-09-24,3.9928,4.1,3.88,0.21999999999999975,0.14999999999999947,4.0982,4.191,3.99,0.20099999999999962,0.20099999999999962,3.8906,3.95,3.85,0.10000000000000009,-0.06200000000000028,3.9576,4.01,3.888,0.12199999999999989,-0.10200000000000031,4657,11564,758,10806,2203
2017-10-01,4.037,4.176,3.969,0.2070000000000003,-0.12600000000000033,4.0886,4.21,3.97,0.23999999999999977,0.03399999999999981,3.9378,4.003,3.86,0.14300000000000024,-0.12700000000000022,3.9622,4.01,3.8710000000000004,0.13899999999999935,-0.040000000000000036,6226,14837,1180,13657,12956
2017-10-08,4.0636,4.18,3.97,0.20999999999999952,-0.03200000000000003,4.1136,4.221,4.012,0.20900000000000052,-0.023000000000000576,3.999,4.13,3.932,0.19799999999999995,0.07100000000000017,4.0653999999999995,4.221,3.99,0.23099999999999987,-0.0019999999999997797,2926,6822,602,6220,-2934
2017-10-15,3.956,4.02,3.89,0.12999999999999945,-0.09999999999999964,4.0158,4.151,3.9,0.2509999999999999,-0.22299999999999986,3.8822,3.92,3.83,0.08999999999999986,-0.06000000000000005,3.8998,3.96,3.85,0.10999999999999988,-0.05799999999999983,4947,6909,228,6681,196
2017-10-22,3.889,4.055,3.76,0.29499999999999993,0.17999999999999972,3.91,4.055,3.79,0.2649999999999997,0.10499999999999954,3.863,4.055,3.75,0.3049999999999997,0.20499999999999963,3.875,4.055,3.79,0.2649999999999997,0.1849999999999996,1606,3225,204,3021,-456
2017-10-29,4.023333333333333,4.078,3.9419999999999997,0.13600000000000056,-0.1080000000000001,4.04,4.1,3.9419999999999997,0.15799999999999992,-0.15799999999999992,3.9166666666666665,3.9760000000000004,3.832,0.14400000000000057,0.10999999999999988,3.9166666666666665,3.9760000000000004,3.832,0.14400000000000057,0.10999999999999988,2579,6573,523,6050,-5930
2017-11-05,3.95,4.086,3.9,0.1860000000000004,-0.05300000000000038,4.0078,4.086,3.911,0.17500000000000027,-0.0699999999999994,3.9082,3.951,3.85,0.10099999999999998,-0.10099999999999998,3.9294,3.997,3.85,0.1469999999999998,-0.10999999999999988,4427,10803,818,9985,2757
2017-11-12,3.8936,3.98,3.818,0.16199999999999992,-0.03000000000000025,4.0122,4.1,3.907,0.19299999999999962,0.09600000000000009,3.884,3.95,3.81,0.14000000000000012,-0.040000000000000036,3.9588,3.986,3.9,0.0860000000000003,-0.018000000000000238,3988,11540,595,10945,2396
2017-11-19,3.8979999999999997,4.002,3.8,0.20199999999999996,0.20199999999999996,3.971,4.052,3.87,0.1819999999999995,0.13199999999999967,3.878,4.002,3.75,0.2519999999999998,0.2519999999999998,3.933,4.05,3.75,0.2999999999999998,0.2519999999999998,3058,8429,125,8304,-1830
2017-11-26,3.9184,4.08,3.802,0.278,-0.278,3.9508,4.08,3.802,0.278,-0.278,3.7766,3.8369999999999997,3.69,0.1469999999999998,-0.10499999999999998,3.7800000000000002,3.8369999999999997,3.7060000000000004,0.13099999999999934,-0.10499999999999998,2012,4957,863,4094,1349
2017-12-03,3.8104,3.93,3.69,0.2400000000000002,-0.06999999999999984,3.8693999999999997,3.95,3.7689999999999997,0.1810000000000005,-0.07100000000000017,3.7456,3.82,3.69,0.1299999999999999,-0.03000000000000025,3.794,3.86,3.71,0.1499999999999999,-0.06800000000000006,4518,8101,810,7291,-7291
2017-12-10,3.4816000000000003,3.59,3.398,0.19199999999999973,-0.11999999999999966,3.512,3.59,3.398,0.19199999999999973,-0.11999999999999966,3.396,3.51,3.3,0.20999999999999996,-0.20999999999999996,3.4194,3.54,3.3,0.2400000000000002,-0.2400000000000002,9414,17415,1321,16094,-5103
2017-12-17,3.206,3.3,3.11,0.18999999999999995,-0.05999999999999961,3.392,3.64,3.25,0.3900000000000001,0.18000000000000016,3.0544,3.23,2.83,0.3999999999999999,0.3999999999999999,3.269,3.64,3.04,0.6000000000000001,0.27500000000000036,7128,16364,2576,13788,-12676
2017-12-24,3.3475,3.53,3.14,0.3899999999999997,0.17999999999999972,3.6574999999999998,3.805,3.46,0.3450000000000002,0.25,3.26775,3.361,3.14,0.22100000000000009,0.17999999999999972,3.4299999999999997,3.6,3.26,0.3400000000000003,-0.06000000000000005,14011,21143,5909,15234,-13171
2017-12-31,3.819,3.95,3.69,0.26000000000000023,0.17600000000000016,3.94,4.1,3.8,0.2999999999999998,0.11000000000000032,3.6959999999999997,3.87,3.47,0.3999999999999999,0.28399999999999936,3.85475,4.0089999999999995,3.7460000000000004,0.262999999999999,0.007999999999999119,5071,7657,3048,4609,-4609
