Date,PRA_stock_Open_average,PRA_stock_Open_max,PRA_stock_Open_min,PRA_stock_Open_volatility,PRA_stock_Open_change,PRA_stock_High_average,PRA_stock_High_max,PRA_stock_High_min,PRA_stock_High_volatility,PRA_stock_High_change,PRA_stock_Low_average,PRA_stock_Low_max,PRA_stock_Low_min,PRA_stock_Low_volatility,PRA_stock_Low_change,PRA_stock_Close_average,PRA_stock_Close_max,PRA_stock_Close_min,PRA_stock_Close_volatility,PRA_stock_Close_change,PRA_stock_Volume_average,PRA_stock_Volume_max,PRA_stock_Volume_min,PRA_stock_Volume_volatility,PRA_stock_Volume_change
2017-10-22,56.31,56.8,55.75,1.0499999999999972,-0.29999999999999716,56.56,56.9,56.4,0.5,-0.3999999999999986,55.75,56.1,55.25,0.8500000000000014,-0.05000000000000426,56.16,56.5,55.6,0.8999999999999986,0.19999999999999574,86276,106148,70364,35784,-35784
2017-10-29,56.4,57.3,55.85,1.4499999999999957,1.1999999999999957,57.06,58.3,56.3,2.0,1.0999999999999943,56.112,56.75,55.55,1.2000000000000028,1.0900000000000034,56.62,57.4,55.8,1.6000000000000014,1.4500000000000028,131490,256524,66667,189857,10823
2017-11-05,59.75,61.05,57.0,4.049999999999997,3.5,60.61,62.3,58.1,4.199999999999996,2.6000000000000014,59.34,60.4,57.0,3.3999999999999986,2.6000000000000014,59.9,60.75,57.45,3.299999999999997,2.9499999999999957,214609,475662,124903,350759,-36204
2017-11-12,60.089999999999996,60.4,59.4,1.0,-1.0,60.308,60.67,59.6,1.0700000000000003,-1.0700000000000003,59.606,59.9,59.08,0.8200000000000003,-0.7700000000000031,59.870000000000005,60.25,59.45,0.7999999999999972,-0.7999999999999972,144949,166609,119624,46985,-36844
2017-11-19,59.45,59.6,59.2,0.3999999999999986,0.09999999999999432,59.67,59.95,59.48,0.47000000000000597,0.07000000000000028,59.0375,59.3,58.9,0.3999999999999986,0.05000000000000426,59.3375,59.5,59.15,0.3500000000000014,0.10000000000000142,130194,247779,49733,198046,-97170
2017-11-26,60.68,62.25,59.3,2.950000000000003,2.700000000000003,61.25,62.9,59.7,3.1999999999999957,2.3499999999999943,60.1,61.5,59.3,2.200000000000003,0.9000000000000057,60.839999999999996,61.85,59.55,2.3000000000000043,2.0,143405,290251,55106,235145,105020
2017-12-03,62.050000000000004,62.9,61.7,1.1999999999999957,-0.25,62.31,63.0,61.7,1.2999999999999972,-1.2999999999999972,61.49,61.9,61.05,0.8500000000000014,-0.8500000000000014,61.83,62.8,61.2,1.5999999999999943,-1.5999999999999943,151379,204849,100697,104152,-54069
2017-12-10,56.586,56.89,56.34,0.5499999999999972,-0.17999999999999972,56.928,57.4,56.66,0.740000000000002,0.740000000000002,56.264,56.34,56.15,0.19000000000000483,0.19000000000000483,56.546,56.98,56.24,0.7399999999999949,0.5499999999999972,280825,733140,145154,587986,587986
2017-12-17,57.272,58.51,56.5,2.009999999999998,-0.6000000000000014,57.602,58.65,56.8,1.8500000000000014,-1.6600000000000037,56.596,57.4,55.55,1.8500000000000014,-1.0,57.068,58.23,56.55,1.6799999999999997,-1.6799999999999997,261562,395051,126565,268486,-268486
2017-12-24,57.0375,57.2,56.7,0.5,0.5,57.417500000000004,57.75,57.15,0.6000000000000014,0.2700000000000031,56.79,56.95,56.65,0.30000000000000426,0.30000000000000426,57.075,57.15,57.0,0.14999999999999858,0.14999999999999858,215736,384220,93776,290444,53315
2017-12-31,56.15,57.1,55.6,1.5,-1.0500000000000043,56.6125,57.1,56.05,1.0500000000000043,-0.8000000000000043,55.5625,55.7,55.3,0.4000000000000057,0.05000000000000426,55.775,56.0,55.4,0.6000000000000014,0.14999999999999858,331614,604204,157236,446968,-59712
