Date,TEL_stock_Open_average,TEL_stock_Open_max,TEL_stock_Open_min,TEL_stock_Open_volatility,TEL_stock_Open_change,TEL_stock_High_average,TEL_stock_High_max,TEL_stock_High_min,TEL_stock_High_volatility,TEL_stock_High_change,TEL_stock_Low_average,TEL_stock_Low_max,TEL_stock_Low_min,TEL_stock_Low_volatility,TEL_stock_Low_change,TEL_stock_Close_average,TEL_stock_Close_max,TEL_stock_Close_min,TEL_stock_Close_volatility,TEL_stock_Close_change,TEL_stock_Volume_average,TEL_stock_Volume_max,TEL_stock_Volume_min,TEL_stock_Volume_volatility,TEL_stock_Volume_change
2017-10-01,84.738,86.03,83.38,2.6500000000000057,2.6500000000000057,85.402,86.42,83.82,2.6000000000000085,2.6000000000000085,84.372,85.74,82.97,2.769999999999996,2.769999999999996,85.34400000000001,86.23,83.79,2.4399999999999977,2.4399999999999977,1247852,1516441,989757,526684,-220407
2017-10-08,86.794,87.87,86.32,1.5500000000000114,1.3000000000000114,87.092,87.94,86.53,1.4099999999999966,1.3400000000000034,86.382,87.44,85.9,1.539999999999992,1.519999999999996,86.934,87.74,86.23,1.509999999999991,1.509999999999991,978413,1189926,783507,406419,92563
2017-10-15,87.79599999999999,88.05,87.22,0.8299999999999983,-0.15000000000000568,88.13,88.58,87.45,1.1299999999999955,0.18999999999999773,87.288,87.82,86.41,1.4099999999999966,0.13999999999998636,87.886,88.47,87.44,1.0300000000000011,0.20000000000000284,915326,1135789,492724,643065,514423
2017-10-22,88.868,89.42,88.5,0.9200000000000017,-0.12000000000000455,89.248,89.42,88.92,0.5,0.5,88.256,88.59,88.02,0.5700000000000074,0.5700000000000074,88.816,89.42,88.08,1.3400000000000034,1.3400000000000034,1036251,1456249,819132,637117,56019
2017-10-29,91.176,92.86,89.47,3.3900000000000006,2.3200000000000074,91.936,93.11,89.71,3.4000000000000057,3.0800000000000125,90.142,91.44,89.02,2.4200000000000017,1.5799999999999983,91.328,92.73,89.5,3.230000000000004,3.230000000000004,1559426,2479585,1065209,1414376,-36216
2017-11-05,92.986,93.47,92.16,1.3100000000000023,1.3100000000000023,93.614,93.75,93.29,0.45999999999999375,-0.0800000000000125,92.578,92.89,92.12,0.769999999999996,0.75,93.27,93.7,92.92,0.7800000000000011,0.5600000000000023,1221819,1436211,1022471,413740,-413740
2017-11-12,93.506,95.03,92.77,2.260000000000005,1.9399999999999977,94.312,95.37,93.28,2.0900000000000034,1.6500000000000057,93.176,94.61,92.44,2.1700000000000017,1.769999999999996,94.028,95.15,92.77,2.3800000000000097,1.6800000000000068,1822410,2994727,1284470,1710257,1460285
2017-11-19,95.5575,96.38,94.91,1.4699999999999989,-0.4000000000000057,96.0325,96.68,95.48,1.2000000000000028,-0.6700000000000017,94.8275,95.37,94.3,1.0700000000000074,-0.45999999999999375,95.4025,95.95,94.51,1.4399999999999977,-0.6299999999999955,1398322,1708852,685596,1023256,-815021
2017-11-26,95.06,95.87,94.3,1.5700000000000074,-1.0300000000000011,95.302,95.87,94.37,1.5,-1.1099999999999994,93.678,94.76,91.49,3.2700000000000102,-2.740000000000009,94.584,95.7,93.73,1.9699999999999989,-1.0699999999999932,1912738,2406005,1572642,833363,833363
2017-12-03,93.616,95.5,92.31,3.1899999999999977,1.0300000000000011,94.056,95.5,92.67,2.8299999999999983,0.9899999999999949,92.89,94.47,92.0,2.469999999999999,1.5999999999999943,93.284,94.82,92.28,2.539999999999992,1.9499999999999886,1828866,2090429,1624160,466269,466269
2017-12-10,95.514,96.06,94.67,1.3900000000000006,1.3900000000000006,96.168,96.78,95.4,1.3799999999999955,1.0799999999999983,95.006,95.5,94.56,0.9399999999999977,0.8699999999999903,95.538,96.22,95.04,1.1799999999999926,1.1799999999999926,1910362,2949496,1396892,1552604,1544294
2017-12-17,96.35600000000001,96.92,95.65,1.269999999999996,-1.269999999999996,96.518,97.17,95.74,1.4300000000000068,-1.4300000000000068,95.446,95.83,94.29,1.539999999999992,-1.509999999999991,95.724,96.23,94.95,1.2800000000000011,-1.039999999999992,1196243,1522250,855893,666357,-513878
2017-12-24,95.22749999999999,95.47,94.77,0.7000000000000028,0.7000000000000028,95.6475,96.11,95.44,0.6700000000000017,-0.5400000000000063,94.69,95.04,94.34,0.7000000000000028,0.7000000000000028,95.1825,95.26,95.04,0.21999999999999886,-0.21999999999999886,1050095,1192568,879343,313225,-313225
2017-12-31,96.6375,98.08,95.42,2.6599999999999966,2.3700000000000045,97.625,99.7,95.71,3.990000000000009,3.990000000000009,96.0025,97.83,94.24,3.5900000000000034,3.5900000000000034,97.3075,99.6,95.32,4.280000000000001,4.280000000000001,1833855,2318337,1399073,919264,512599
