Date,CRS_stock_Open_average,CRS_stock_Open_max,CRS_stock_Open_min,CRS_stock_Open_volatility,CRS_stock_Open_change,CRS_stock_High_average,CRS_stock_High_max,CRS_stock_High_min,CRS_stock_High_volatility,CRS_stock_High_change,CRS_stock_Low_average,CRS_stock_Low_max,CRS_stock_Low_min,CRS_stock_Low_volatility,CRS_stock_Low_change,CRS_stock_Close_average,CRS_stock_Close_max,CRS_stock_Close_min,CRS_stock_Close_volatility,CRS_stock_Close_change,CRS_stock_Volume_average,CRS_stock_Volume_max,CRS_stock_Volume_min,CRS_stock_Volume_volatility,CRS_stock_Volume_change
2017-10-22,50.300000000000004,50.97,49.71,1.259999999999998,-0.17999999999999972,50.978,51.66,50.35,1.3099999999999952,0.21000000000000085,49.71,49.92,49.43,0.490000000000002,-0.3299999999999983,50.408,51.11,50.0,1.1099999999999994,0.28999999999999915,390606,525166,271520,253646,94117
2017-10-29,49.666000000000004,50.7,48.89,1.8100000000000023,-0.6499999999999986,50.4,51.88,49.64,2.240000000000002,-0.46000000000000085,48.782,49.05,48.3,0.75,0.269999999999996,49.292,49.79,49.02,0.769999999999996,0.23999999999999488,316066,416045,242794,173251,-58311
2017-11-05,48.702,49.74,47.96,1.7800000000000011,-1.6700000000000017,49.006,49.83,48.07,1.759999999999998,-1.759999999999998,47.662,48.96,46.27,2.6899999999999977,-2.6899999999999977,48.298,49.23,46.6,2.6299999999999955,-2.6299999999999955,311636,407845,204100,203745,118111
2017-11-12,45.314,46.0,44.56,1.4399999999999977,-0.7700000000000031,45.924,46.6,45.49,1.1099999999999994,-0.7100000000000009,44.91,45.57,44.08,1.490000000000002,-0.5200000000000031,45.578,46.24,44.99,1.25,-0.45000000000000284,318991,411491,215322,196169,-80970
2017-11-19,47.4875,48.51,45.79,2.719999999999999,2.719999999999999,48.1975,48.91,46.85,2.059999999999995,1.9600000000000009,47.315,48.05,45.79,2.259999999999998,2.25,47.807500000000005,48.25,46.75,1.5,1.4600000000000009,215290,293464,72854,220610,-220610
2017-11-26,48.769999999999996,49.58,48.12,1.4600000000000009,1.2999999999999972,49.202,50.15,48.37,1.7800000000000011,1.7800000000000011,48.16,49.05,47.48,1.5700000000000003,0.7900000000000063,48.856,49.43,48.17,1.259999999999998,1.1999999999999957,254271,411737,167557,244180,156452
2017-12-03,50.318,50.91,50.1,0.8099999999999952,0.6299999999999955,51.04,52.0,50.48,1.5200000000000031,0.9600000000000009,50.002,50.54,49.71,0.8299999999999983,0.5300000000000011,50.61,51.56,50.21,1.3500000000000014,1.0900000000000034,350485,386788,284165,102623,-106
2017-12-10,51.148,52.21,50.64,1.5700000000000003,-1.5700000000000003,51.48,52.21,50.86,1.3500000000000014,-1.3500000000000014,50.27,50.69,49.67,1.019999999999996,-0.5200000000000031,50.596000000000004,51.17,49.7,1.4699999999999989,-0.0799999999999983,359411,621243,264759,356484,257859
2017-12-17,52.322,53.04,51.14,1.8999999999999986,1.0300000000000011,52.806,53.61,52.17,1.4399999999999977,-0.7100000000000009,51.652,52.06,51.14,0.9200000000000017,0.04999999999999716,52.338,52.84,51.63,1.2100000000000009,-1.2100000000000009,312886,460318,164500,295818,-295818
2017-12-24,52.05,52.49,51.74,0.75,0.4199999999999946,52.4275,52.84,52.06,0.7800000000000011,-0.490000000000002,51.385000000000005,51.63,50.93,0.7000000000000028,-0.7000000000000028,51.76,52.39,50.99,1.3999999999999986,-1.3999999999999986,169202,217126,134690,82436,56822
2017-12-31,52.8225,53.77,51.36,2.4100000000000037,2.4100000000000037,53.685,54.44,53.23,1.2100000000000009,0.47000000000000597,52.215,52.71,51.36,1.3500000000000014,1.2999999999999972,53.019999999999996,53.62,52.66,0.9600000000000009,-0.3400000000000034,311501,411740,208053,203687,-203687
