Date,IMMR_stock_Open_average,IMMR_stock_Open_max,IMMR_stock_Open_min,IMMR_stock_Open_volatility,IMMR_stock_Open_change,IMMR_stock_High_average,IMMR_stock_High_max,IMMR_stock_High_min,IMMR_stock_High_volatility,IMMR_stock_High_change,IMMR_stock_Low_average,IMMR_stock_Low_max,IMMR_stock_Low_min,IMMR_stock_Low_volatility,IMMR_stock_Low_change,IMMR_stock_Close_average,IMMR_stock_Close_max,IMMR_stock_Close_min,IMMR_stock_Close_volatility,IMMR_stock_Close_change,IMMR_stock_Volume_average,IMMR_stock_Volume_max,IMMR_stock_Volume_min,IMMR_stock_Volume_volatility,IMMR_stock_Volume_change
2017-10-08,8.17,8.3,8.09,0.21000000000000085,0.11000000000000121,8.3,8.5,8.21,0.28999999999999915,0.2599999999999998,8.084,8.19,8.03,0.16000000000000014,0.129999999999999,8.228,8.45,8.12,0.33000000000000007,0.33000000000000007,109327,143767,63346,80421,69765
2017-10-15,8.43,8.48,8.39,0.08999999999999986,-0.08999999999999986,8.474,8.53,8.39,0.1399999999999988,-0.08000000000000007,8.256,8.38,8.14,0.2400000000000002,-0.17999999999999972,8.362,8.5,8.2,0.3000000000000007,-0.3000000000000007,106432,127019,88281,38738,-9765
2017-10-22,8.14,8.34,7.98,0.35999999999999943,0.16000000000000014,8.31,8.47,8.12,0.3500000000000014,0.10000000000000142,8.002,8.19,7.87,0.3199999999999994,0.17999999999999972,8.144,8.3,8.01,0.2900000000000009,0.23000000000000043,137182,278771,63554,215217,15429
2017-10-29,8.106,8.26,7.9,0.35999999999999943,-0.2599999999999998,8.156,8.34,7.96,0.3799999999999999,-0.33999999999999986,7.7459999999999996,8.07,7.3,0.7700000000000005,-0.5699999999999994,7.816,8.17,7.31,0.8600000000000003,-0.5899999999999999,203346,312461,139687,172774,162450
2017-11-05,6.736,7.59,6.32,1.2699999999999996,-1.2699999999999996,6.842,7.86,6.35,1.5100000000000007,-1.5100000000000007,6.328,6.74,6.2,0.54,-0.5300000000000002,6.422000000000001,6.83,6.23,0.5999999999999996,-0.5999999999999996,353774,455364,174596,280768,-280768
2017-11-12,6.034,6.26,5.96,0.2999999999999998,-0.2999999999999998,6.138,6.33,6.01,0.3200000000000003,-0.2400000000000002,5.842,5.95,5.76,0.1900000000000004,0.02999999999999936,5.968,6.04,5.87,0.16999999999999993,0.1200000000000001,300828,431717,166179,265538,-200340
2017-11-19,6.0424999999999995,6.1,6.0,0.09999999999999964,0.08999999999999986,6.175,6.32,6.05,0.27000000000000046,0.27000000000000046,5.975,6.07,5.87,0.20000000000000018,0.20000000000000018,6.08,6.23,5.96,0.27000000000000046,0.27000000000000046,190341,266814,121045,145769,-53378
2017-11-26,6.404,7.48,6.05,1.4300000000000006,1.2600000000000007,6.7940000000000005,7.73,6.19,1.54,1.2699999999999996,6.22,7.16,5.9,1.2599999999999998,1.1100000000000003,6.668,7.61,5.96,1.6500000000000004,1.38,1063379,3815590,181441,3634149,671247
2017-12-03,7.35,7.53,7.18,0.35000000000000053,-0.22000000000000064,7.444,7.65,7.31,0.34000000000000075,-0.23000000000000043,7.152,7.25,7.05,0.20000000000000018,-0.20000000000000018,7.218,7.4,7.06,0.34000000000000075,-0.34000000000000075,429028,618285,280335,337950,-337950
2017-12-10,6.96,7.13,6.68,0.4500000000000002,-0.39000000000000057,7.082,7.34,6.74,0.5999999999999996,-0.4299999999999997,6.764,7.01,6.31,0.7000000000000002,-0.7000000000000002,6.84,7.11,6.5,0.6100000000000003,-0.6100000000000003,658392,1701863,209972,1491891,1354641
2017-12-17,6.872,7.0,6.56,0.4400000000000004,0.3600000000000003,7.05,7.1,7.02,0.08000000000000007,-0.03000000000000025,6.728,6.86,6.56,0.3000000000000007,0.20000000000000018,6.932,6.99,6.87,0.1200000000000001,-0.020000000000000462,648568,1126090,470878,655212,-629365
2017-12-24,6.8975,6.94,6.87,0.07000000000000028,-0.009999999999999787,7.03,7.16,6.96,0.20000000000000018,0.20000000000000018,6.805,6.85,6.77,0.08000000000000007,0.0,6.9525,7.06,6.89,0.16999999999999993,0.15999999999999925,286763,482795,187019,295776,249938
2017-12-31,7.255,7.48,7.05,0.4300000000000006,0.3700000000000001,7.495,7.6,7.32,0.27999999999999936,0.27999999999999936,7.1675,7.37,6.98,0.3899999999999997,0.3899999999999997,7.3775,7.54,7.09,0.4500000000000002,0.4500000000000002,379161,431755,299318,132437,-132437
