Date,KOP_stock_Open_average,KOP_stock_Open_max,KOP_stock_Open_min,KOP_stock_Open_volatility,KOP_stock_Open_change,KOP_stock_High_average,KOP_stock_High_max,KOP_stock_High_min,KOP_stock_High_volatility,KOP_stock_High_change,KOP_stock_Low_average,KOP_stock_Low_max,KOP_stock_Low_min,KOP_stock_Low_volatility,KOP_stock_Low_change,KOP_stock_Close_average,KOP_stock_Close_max,KOP_stock_Close_min,KOP_stock_Close_volatility,KOP_stock_Close_change,KOP_stock_Volume_average,KOP_stock_Volume_max,KOP_stock_Volume_min,KOP_stock_Volume_volatility,KOP_stock_Volume_change
2017-10-29,48.25,48.95,47.8,1.1500000000000057,-0.6500000000000057,48.684,49.35,48.0,1.3500000000000014,-0.6199999999999974,47.72,48.0,47.4,0.6000000000000014,-0.25,48.1,48.55,47.8,0.75,-0.25,106672,134811,75982,58829,4368
2017-11-05,48.48,50.6,46.4,4.200000000000003,2.6000000000000014,49.15,51.8,46.9,4.899999999999999,3.0,47.29,49.1,45.75,3.3500000000000014,-0.14999999999999858,47.83,50.35,46.7,3.6499999999999986,-0.14999999999999858,162310,321011,73779,247232,114633
2017-11-12,47.019999999999996,47.65,46.65,1.0,0.5,47.666,48.05,47.2,0.8499999999999943,0.1700000000000017,46.56,47.15,46.15,1.0,0.3999999999999986,47.12,47.9,46.4,1.5,0.14999999999999858,155802,258518,111032,147486,-55585
2017-11-19,48.5625,49.7,47.6,2.1000000000000014,1.1000000000000014,49.075,49.85,47.95,1.8999999999999986,1.0999999999999943,47.9375,48.3,47.35,0.9499999999999957,0.75,48.6125,49.45,47.8,1.6500000000000057,0.9000000000000057,142141,261279,62400,198879,-198879
2017-11-26,49.52,50.25,48.5,1.75,1.75,49.91,50.4,49.05,1.3500000000000014,1.3500000000000014,48.884,49.6,48.12,1.480000000000004,0.730000000000004,49.68,50.4,48.5,1.8999999999999986,1.8999999999999986,146770,187069,85464,101605,-23994
2017-12-03,49.86,51.0,49.0,2.0,-1.25,50.28,51.65,49.55,2.1000000000000014,-1.8999999999999986,49.152,50.15,48.4,1.75,-1.75,49.38,50.15,48.55,1.6000000000000014,-1.6000000000000014,119559,178046,81248,96798,-76826
2017-12-10,48.4,49.0,47.35,1.6499999999999986,-1.25,49.08,49.3,48.88,0.4199999999999946,-0.14999999999999858,47.826,48.35,46.85,1.5,-1.0700000000000003,48.36,48.8,47.2,1.5999999999999943,0.09999999999999432,177887,390885,96761,294124,294124
2017-12-17,50.519999999999996,51.45,49.05,2.4000000000000057,2.4000000000000057,51.004,51.45,50.4,1.0500000000000043,1.0500000000000043,49.994,50.55,49.05,1.5,1.25,50.67,51.3,50.3,1.0,-0.04999999999999716,102274,136554,52451,84103,-80771
2017-12-24,50.8625,51.5,50.45,1.0499999999999972,0.44999999999999574,51.35,51.6,50.9,0.7000000000000028,-0.20000000000000284,50.2625,50.45,50.05,0.4000000000000057,0.20000000000000284,50.925,51.45,50.55,0.9000000000000057,-0.5500000000000043,119326,177803,59554,118249,-1833
2017-12-31,50.8375,51.0,50.6,0.3999999999999986,0.04999999999999716,51.1175,51.3,50.8,0.5,0.12999999999999545,50.0375,50.25,49.75,0.5,0.29999999999999716,50.65,51.0,50.25,0.75,-0.25,102581,113641,87467,26174,-19168
