Date,NDSN_stock_Open_average,NDSN_stock_Open_max,NDSN_stock_Open_min,NDSN_stock_Open_volatility,NDSN_stock_Open_change,NDSN_stock_High_average,NDSN_stock_High_max,NDSN_stock_High_min,NDSN_stock_High_volatility,NDSN_stock_High_change,NDSN_stock_Low_average,NDSN_stock_Low_max,NDSN_stock_Low_min,NDSN_stock_Low_volatility,NDSN_stock_Low_change,NDSN_stock_Close_average,NDSN_stock_Close_max,NDSN_stock_Close_min,NDSN_stock_Close_volatility,NDSN_stock_Close_change,NDSN_stock_Volume_average,NDSN_stock_Volume_max,NDSN_stock_Volume_min,NDSN_stock_Volume_volatility,NDSN_stock_Volume_change
2017-10-22,125.83800000000001,126.95,124.53,2.4200000000000017,2.4200000000000017,126.404,127.28,125.58,1.7000000000000028,1.3700000000000045,124.886,125.73,124.01,1.7199999999999989,1.5700000000000074,125.994,127.13,125.49,1.6400000000000006,0.6700000000000017,199567,232957,171560,61397,11876
2017-10-29,126.27199999999999,127.61,125.21,2.4000000000000057,1.25,126.954,127.61,125.92,1.6899999999999977,1.1099999999999994,125.322,126.27,124.1,2.1700000000000017,2.160000000000011,126.15599999999999,126.73,124.52,2.210000000000008,2.210000000000008,232699,346333,136394,209939,-121336
2017-11-05,125.404,126.56,123.25,3.3100000000000023,-3.3100000000000023,126.328,127.48,124.5,2.980000000000004,-2.980000000000004,124.812,126.28,122.83,3.450000000000003,-3.450000000000003,125.438,126.94,123.66,3.280000000000001,-2.8499999999999943,156288,237595,128595,109000,20010
2017-11-12,124.334,125.71,123.15,2.559999999999988,2.1099999999999994,125.46000000000001,126.79,123.87,2.9200000000000017,2.9200000000000017,123.864,125.27,123.01,2.259999999999991,2.259999999999991,125.11800000000001,126.68,123.81,2.8700000000000045,2.8700000000000045,144781,163727,127918,35809,-2079
2017-11-19,127.8425,128.24,126.88,1.3600000000000136,1.1500000000000057,128.7175,128.87,128.53,0.3400000000000034,0.10999999999998522,126.33,127.72,123.74,3.980000000000004,-2.719999999999999,128.15,128.63,127.67,0.9599999999999937,0.9599999999999937,109477,136966,59574,77392,-77392
2017-11-26,127.836,128.99,126.17,2.8200000000000074,-0.12999999999999545,128.856,129.07,128.49,0.5799999999999841,-0.27000000000001023,126.338,127.87,125.32,2.5500000000000114,-2.5500000000000114,127.928,129.0,125.66,3.3400000000000034,0.5,212616,275410,119587,155823,59869
2017-12-03,127.358,129.0,125.59,3.4099999999999966,-1.3900000000000006,128.62,131.18,127.46,3.720000000000013,-3.230000000000004,126.32000000000001,127.39,124.76,2.6299999999999955,-0.7399999999999949,126.93599999999999,127.52,126.22,1.2999999999999972,-0.20999999999999375,176253,214418,131983,82435,-40076
2017-12-10,132.218,143.7,124.71,18.989999999999995,16.569999999999993,135.594,150.48,125.55,24.929999999999993,19.299999999999997,130.798,142.03,123.76,18.269999999999996,17.200000000000003,132.962,144.8,124.22,20.580000000000013,19.780000000000015,694719,1610358,273341,1337017,274135
2017-12-17,143.348,144.95,142.38,2.569999999999993,-0.6799999999999784,144.72,146.54,142.96,3.579999999999984,-1.25,141.874,143.28,141.05,2.2299999999999898,1.759999999999991,143.36599999999999,144.69,142.17,2.5200000000000102,2.3100000000000023,261978,412378,118167,294211,-294211
2017-12-24,145.6625,147.0,144.45,2.5500000000000114,2.5500000000000114,146.73000000000002,148.57,145.65,2.9199999999999875,2.829999999999984,144.54749999999999,145.42,143.64,1.7800000000000011,1.7800000000000011,145.8975,146.84,144.82,2.0200000000000102,1.5800000000000125,158667,204626,123764,80862,80862
2017-12-31,148.72,150.91,145.73,5.180000000000007,5.180000000000007,150.35750000000002,151.84,148.46,3.3799999999999955,3.3799999999999955,146.71249999999998,148.23,145.63,2.5999999999999943,2.5,149.015,150.18,147.42,2.7600000000000193,1.920000000000016,323955,593470,199585,393885,-66680
