Date,LMST_stock_Open_average,LMST_stock_Open_max,LMST_stock_Open_min,LMST_stock_Open_volatility,LMST_stock_Open_change,LMST_stock_High_average,LMST_stock_High_max,LMST_stock_High_min,LMST_stock_High_volatility,LMST_stock_High_change,LMST_stock_Low_average,LMST_stock_Low_max,LMST_stock_Low_min,LMST_stock_Low_volatility,LMST_stock_Low_change,LMST_stock_Close_average,LMST_stock_Close_max,LMST_stock_Close_min,LMST_stock_Close_volatility,LMST_stock_Close_change,LMST_stock_Volume_average,LMST_stock_Volume_max,LMST_stock_Volume_min,LMST_stock_Volume_volatility,LMST_stock_Volume_change
2017-10-29,12.72,13.0,12.5,0.5,0.34999999999999964,12.832,13.4,12.51,0.8900000000000006,0.7000000000000011,12.607999999999999,12.95,12.45,0.5,0.34999999999999964,12.709999999999999,13.35,12.45,0.9000000000000004,0.6500000000000004,1240,2403,738,1665,77
2017-11-05,13.2225,13.4,13.06,0.33999999999999986,-0.16999999999999993,13.2225,13.4,13.06,0.33999999999999986,-0.16999999999999993,13.2225,13.4,13.06,0.33999999999999986,-0.16999999999999993,13.2225,13.4,13.06,0.33999999999999986,-0.16999999999999993,598,736,325,411,-73
2017-11-12,13.956,15.55,13.26,2.290000000000001,2.1500000000000004,14.274,15.55,13.45,2.1000000000000014,2.1000000000000014,13.654,14.24,13.25,0.9900000000000002,0.8399999999999999,13.991999999999999,14.83,13.4,1.4299999999999997,1.2899999999999991,3502,5997,1792,4205,-4205
2017-11-19,14.2675,14.42,14.0,0.41999999999999993,-0.16999999999999993,14.3375,14.5,14.18,0.3200000000000003,-0.2599999999999998,14.1275,14.21,14.0,0.21000000000000085,-0.010000000000001563,14.3075,14.5,14.1,0.40000000000000036,-0.3000000000000007,1625,2861,627,2234,-178
2017-11-26,14.448,14.62,14.15,0.46999999999999886,0.4399999999999995,14.517999999999999,14.62,14.29,0.33000000000000007,0.08999999999999986,14.292,14.59,13.95,0.6400000000000006,-0.20000000000000107,14.432,14.59,14.29,0.3000000000000007,-0.1999999999999993,2457,4134,1509,2625,1490
2017-12-03,14.345,14.56,14.15,0.41000000000000014,0.0600000000000005,14.385,14.56,14.18,0.3800000000000008,0.0600000000000005,14.22,14.56,14.0,0.5600000000000005,0.3800000000000008,14.295,14.56,14.1,0.46000000000000085,0.19000000000000128,4836,9958,328,9630,-4280
2017-12-10,14.248,14.3,14.15,0.15000000000000036,0.019999999999999574,14.284,14.35,14.17,0.17999999999999972,0.019999999999999574,14.182,14.27,14.15,0.11999999999999922,0.03999999999999915,14.214,14.35,14.15,0.1999999999999993,0.1999999999999993,1680,3369,425,2944,-1488
2017-12-17,14.894,15.34,14.35,0.9900000000000002,0.45000000000000107,15.212,15.45,15.0,0.4499999999999993,-0.29999999999999893,14.564,15.01,14.13,0.879999999999999,0.629999999999999,14.98,15.45,14.75,0.6999999999999993,-0.6499999999999986,16744,29702,357,29345,-21349
2017-12-24,14.7325,14.9,14.42,0.4800000000000004,-0.3800000000000008,14.86,15.15,14.42,0.7300000000000004,-0.5500000000000007,14.485,14.76,14.25,0.5099999999999998,-0.5099999999999998,14.5475,14.78,14.32,0.4599999999999991,-0.4599999999999991,26721,71505,5763,65742,5072
2017-12-31,13.9675,14.26,13.77,0.4900000000000002,-0.4900000000000002,13.9675,14.26,13.77,0.4900000000000002,-0.4900000000000002,13.6875,13.95,13.5,0.4499999999999993,-0.4499999999999993,13.77,13.98,13.53,0.45000000000000107,-0.45000000000000107,9140,15119,6780,8339,-121
