Date,HOLI_stock_Open_average,HOLI_stock_Open_max,HOLI_stock_Open_min,HOLI_stock_Open_volatility,HOLI_stock_Open_change,HOLI_stock_High_average,HOLI_stock_High_max,HOLI_stock_High_min,HOLI_stock_High_volatility,HOLI_stock_High_change,HOLI_stock_Low_average,HOLI_stock_Low_max,HOLI_stock_Low_min,HOLI_stock_Low_volatility,HOLI_stock_Low_change,HOLI_stock_Close_average,HOLI_stock_Close_max,HOLI_stock_Close_min,HOLI_stock_Close_volatility,HOLI_stock_Close_change,HOLI_stock_Volume_average,HOLI_stock_Volume_max,HOLI_stock_Volume_min,HOLI_stock_Volume_volatility,HOLI_stock_Volume_change
2017-10-08,21.288,21.5,20.92,0.5799999999999983,0.23999999999999844,21.678,21.86,21.48,0.379999999999999,-0.010000000000001563,21.014,21.26,20.74,0.5200000000000031,-0.15000000000000213,21.318,21.71,20.87,0.8399999999999999,0.35999999999999943,338975,518664,89940,428724,296860
2017-10-15,22.028,22.4,21.45,0.9499999999999993,0.6099999999999994,22.342,22.77,21.88,0.8900000000000006,0.5500000000000007,21.682,22.4,21.21,1.1899999999999977,0.46999999999999886,22.106,22.51,21.4,1.110000000000003,0.8399999999999999,374505,683736,208132,475604,-163637
2017-10-22,22.592,22.97,22.38,0.5899999999999999,0.0,22.932,23.13,22.72,0.41000000000000014,-0.41000000000000014,22.27,22.64,22.09,0.5500000000000007,-0.25,22.518,22.99,22.2,0.7899999999999991,-0.5700000000000003,397744,566752,303701,263051,170293
2017-10-29,22.602,22.73,22.24,0.490000000000002,0.4400000000000013,22.848,22.91,22.67,0.23999999999999844,0.23999999999999844,22.392,22.61,22.19,0.41999999999999815,0.23999999999999844,22.578,22.66,22.45,0.21000000000000085,-0.11999999999999744,301533,501977,111446,390531,-148308
2017-11-05,23.024,23.35,22.59,0.7600000000000016,0.7600000000000016,23.252,23.48,22.83,0.6500000000000021,0.6500000000000021,22.814,23.07,22.59,0.4800000000000004,0.4800000000000004,23.150000000000002,23.44,22.78,0.6600000000000001,0.4800000000000004,288752,373773,225824,147949,-49504
2017-11-12,24.556,25.77,23.26,2.509999999999998,1.889999999999997,25.544,27.19,23.71,3.4800000000000004,1.8099999999999987,24.264,25.12,23.1,2.0199999999999996,2.0199999999999996,25.064,25.96,23.47,2.490000000000002,1.9299999999999997,611589,980732,262768,717964,-13348
2017-11-19,25.66,25.84,25.53,0.3099999999999987,0.04999999999999716,25.8775,26.07,25.69,0.379999999999999,0.379999999999999,25.3925,25.53,25.2,0.33000000000000185,0.33000000000000185,25.6225,25.94,25.45,0.490000000000002,0.490000000000002,293379,464495,137378,327117,-96052
2017-11-26,25.282,25.96,24.67,1.2899999999999991,-1.2899999999999991,25.43,26.04,24.9,1.1400000000000006,-1.1400000000000006,24.778,25.3,24.32,0.9800000000000004,-0.870000000000001,24.992,25.44,24.65,0.7900000000000027,-0.7699999999999996,171579,223034,99624,123410,-86690
2017-12-03,23.706,24.93,22.93,2.0,-1.9699999999999989,23.82,25.0,22.95,2.0500000000000007,-1.7399999999999984,23.106,24.18,22.5,1.6799999999999997,-1.5500000000000007,23.266000000000002,24.28,22.71,1.5700000000000003,-1.5,217938,276708,178102,98606,48847
2017-12-10,22.89,23.3,22.39,0.9100000000000001,-0.5500000000000007,23.152,23.49,22.7,0.7899999999999991,-0.7899999999999991,22.538,22.82,22.16,0.6600000000000001,-0.620000000000001,22.748,23.25,22.32,0.9299999999999997,-0.9299999999999997,398572,739923,215392,524531,305709
2017-12-17,22.93,23.28,22.47,0.8100000000000023,0.38000000000000256,23.276,23.43,23.12,0.3099999999999987,-0.16000000000000014,22.598,23.05,22.17,0.879999999999999,0.1700000000000017,22.998,23.25,22.82,0.4299999999999997,-0.3999999999999986,223690,384814,131333,253481,-156238
2017-12-24,22.634999999999998,22.78,22.43,0.3500000000000014,0.0400000000000027,22.785,22.87,22.7,0.1700000000000017,-0.00999999999999801,22.38,22.51,22.23,0.28000000000000114,-0.14999999999999858,22.5125,22.74,22.27,0.46999999999999886,-0.21000000000000085,108214,143431,84559,58872,27069
2017-12-31,23.4025,24.46,22.54,1.9200000000000017,1.9200000000000017,23.8625,24.54,22.85,1.6899999999999977,1.6899999999999977,23.197499999999998,24.09,22.48,1.6099999999999994,1.6099999999999994,23.79,24.52,22.74,1.7800000000000011,1.7800000000000011,251594,380492,176406,204086,-53944
