Date,BKRKY_stock_Open_average,BKRKY_stock_Open_max,BKRKY_stock_Open_min,BKRKY_stock_Open_volatility,BKRKY_stock_Open_change,BKRKY_stock_High_average,BKRKY_stock_High_max,BKRKY_stock_High_min,BKRKY_stock_High_volatility,BKRKY_stock_High_change,BKRKY_stock_Low_average,BKRKY_stock_Low_max,BKRKY_stock_Low_min,BKRKY_stock_Low_volatility,BKRKY_stock_Low_change,BKRKY_stock_Close_average,BKRKY_stock_Close_max,BKRKY_stock_Close_min,BKRKY_stock_Close_volatility,BKRKY_stock_Close_change,BKRKY_stock_Volume_average,BKRKY_stock_Volume_max,BKRKY_stock_Volume_min,BKRKY_stock_Volume_volatility,BKRKY_stock_Volume_change
2017-10-08,22.838,23.02,22.65,0.370000000000001,-0.07000000000000028,22.946,23.02,22.84,0.17999999999999972,-0.03999999999999915,22.528000000000002,22.67,22.42,0.25,0.23000000000000043,22.698,22.98,22.45,0.5300000000000011,0.3200000000000003,9303,19417,4012,15405,5212
2017-10-15,22.944,23.04,22.84,0.1999999999999993,-0.08000000000000185,23.122,23.48,22.94,0.5399999999999991,0.5,22.764,22.84,22.7,0.14000000000000057,0.10000000000000142,22.942,23.16,22.76,0.3999999999999986,0.17999999999999972,6140,9613,2763,6850,-4693
2017-10-22,22.846,22.98,22.7,0.28000000000000114,0.28000000000000114,23.098,23.31,22.9,0.41000000000000014,-0.029999999999997584,22.742,22.9,22.7,0.1999999999999993,0.010000000000001563,23.012,23.11,22.9,0.21000000000000085,-0.05999999999999872,6273,8502,4871,3631,2475
2017-10-29,23.252,23.57,22.88,0.6900000000000013,0.33000000000000185,23.434,23.92,23.0,0.9200000000000017,0.6800000000000033,23.072,23.57,22.75,0.8200000000000003,0.8200000000000003,23.276,23.92,22.83,1.0900000000000034,1.0400000000000027,8856,17706,1995,15711,-6001
2017-11-05,24.332,25.0,23.96,1.0399999999999991,0.9499999999999993,24.502000000000002,25.0,24.26,0.7399999999999984,0.6499999999999986,24.028,24.32,23.74,0.5800000000000018,0.5800000000000018,24.32,24.35,24.26,0.08999999999999986,-0.00999999999999801,4706,7181,3286,3895,1690
2017-11-12,23.726,25.35,22.75,2.6000000000000014,-1.8500000000000014,24.348,25.35,23.5,1.8500000000000014,-1.4600000000000009,23.03,23.64,22.75,0.8900000000000006,-0.6400000000000006,23.5,23.89,23.12,0.7699999999999996,0.240000000000002,6844,10402,2835,7567,5422
2017-11-19,23.055,24.34,21.0,3.34,3.1000000000000014,24.0025,24.51,23.35,1.1600000000000001,0.75,22.8775,24.0,21.0,3.0,3.0,23.7625,24.05,23.0,1.0500000000000007,1.0,33035,75071,4054,71017,-71017
2017-11-26,17.194,24.5,12.12,12.38,-12.38,17.509999999999998,24.9,12.5,12.399999999999999,-12.399999999999999,16.824,24.5,11.5,13.0,-12.45,17.008,24.5,12.05,12.45,-12.45,47267,216169,1536,214633,12680
2017-12-03,12.444,13.25,11.84,1.4100000000000001,-0.6300000000000008,12.808,13.25,12.47,0.7799999999999994,0.5299999999999994,12.094,12.47,11.84,0.6300000000000008,-0.13000000000000078,12.486,13.0,11.97,1.0299999999999994,0.5999999999999996,8729,14484,5251,9233,8198
2017-12-10,12.494,12.84,12.1,0.7400000000000002,0.2699999999999996,12.962,13.34,12.8,0.5399999999999991,0.08000000000000007,12.294,12.57,12.1,0.47000000000000064,-0.019999999999999574,12.83,13.05,12.55,0.5,-0.25,13922,22443,3658,18785,4339
2017-12-17,12.584,12.72,12.37,0.3500000000000014,-0.120000000000001,12.866,13.0,12.72,0.27999999999999936,0.17999999999999972,12.52,12.65,12.37,0.28000000000000114,0.1999999999999993,12.818,12.99,12.7,0.2900000000000009,0.20000000000000107,17126,30316,10240,20076,7820
2017-12-24,13.245,14.13,12.37,1.7600000000000016,1.7600000000000016,13.67,14.13,13.0,1.1300000000000008,1.1300000000000008,13.0075,13.66,12.37,1.290000000000001,1.290000000000001,13.49,13.95,13.0,0.9499999999999993,0.6600000000000001,7371,9376,4799,4577,1704
2017-12-31,13.635,13.93,13.46,0.46999999999999886,0.0799999999999983,13.79,13.97,13.57,0.40000000000000036,-0.11999999999999922,13.3,13.36,13.27,0.08999999999999986,0.08999999999999986,13.51,13.69,13.3,0.3899999999999988,-0.1399999999999988,19788,32510,7377,25133,5464
