Date,LODEStock_Open_average,LODEStock_Open_max,LODEStock_Open_min,LODEStock_Open_volatility,LODEStock_Open_change,LODEStock_High_average,LODEStock_High_max,LODEStock_High_min,LODEStock_High_volatility,LODEStock_High_change,LODEStock_Low_average,LODEStock_Low_max,LODEStock_Low_min,LODEStock_Low_volatility,LODEStock_Low_change,LODEStock_Close_average,LODEStock_Close_max,LODEStock_Close_min,LODEStock_Close_volatility,LODEStock_Close_change,LODEStock_Volume_average,LODEStock_Volume_max,LODEStock_Volume_min,LODEStock_Volume_volatility,LODEStock_Volume_change
2017-09-10,0.892,0.91,0.875,0.03500000000000003,0.020000000000000018,0.905,0.924,0.8905,0.033500000000000085,0.009500000000000064,0.8766,0.8925,0.863,0.02949999999999997,-0.013499999999999956,0.8841,0.899,0.8675,0.03149999999999997,-0.019000000000000017,27630,39879,12699,27180,24670
2017-09-17,0.8449,0.9,0.805,0.09499999999999997,-0.09499999999999997,0.8562000000000001,0.9,0.8415,0.058499999999999996,-0.05500000000000005,0.8088000000000001,0.845,0.794,0.050999999999999934,-0.039999999999999925,0.8357,0.8525,0.8240000000000001,0.02849999999999997,-0.007500000000000062,30740,46528,21054,25474,-12348
2017-09-24,0.7989,0.8320000000000001,0.765,0.06700000000000006,-0.04700000000000004,0.8232,0.8655,0.7985,0.06700000000000006,-0.06700000000000006,0.7754,0.8109999999999999,0.7505,0.0605,-0.035499999999999976,0.7962,0.825,0.78,0.04499999999999993,-0.04499999999999993,17263,26983,10825,16158,-4867
2017-10-01,0.8015,0.9,0.7525,0.14750000000000008,0.05999999999999994,0.821,0.925,0.7695,0.15550000000000008,0.02749999999999997,0.7521,0.775,0.735,0.040000000000000036,-0.009500000000000064,0.7727,0.8055,0.7455,0.05999999999999994,0.012499999999999956,60113,167686,10797,156889,69039
2017-10-08,0.7317,0.775,0.6759999999999999,0.09900000000000009,-0.09900000000000009,0.7445,0.775,0.715,0.06000000000000005,-0.04749999999999999,0.6869,0.7365,0.6355,0.10100000000000009,-0.05999999999999994,0.723,0.7525,0.695,0.057499999999999996,-0.02749999999999997,66010,116018,17799,98219,13251
2017-10-15,0.6854,0.745,0.6629999999999999,0.08200000000000007,-0.08200000000000007,0.6950999999999999,0.745,0.6655,0.07950000000000002,-0.07950000000000002,0.6612,0.68,0.6505,0.02950000000000008,-0.02950000000000008,0.6729999999999999,0.7,0.66,0.039999999999999925,-0.039999999999999925,38513,60430,21321,39109,-18983
2017-10-22,0.655,0.665,0.635,0.030000000000000027,-0.015000000000000013,0.6779000000000001,0.6945,0.665,0.02949999999999997,0.015000000000000013,0.6292,0.6465,0.605,0.04149999999999998,-0.0030000000000000027,0.6469,0.664,0.635,0.029000000000000026,0.0050000000000000044,72494,108645,39537,69108,-24895
2017-10-29,0.9556,2.375,0.5329999999999999,1.842,1.7,0.9834999999999999,2.5075,0.5329999999999999,1.9745,1.8324999999999998,0.8825,2.275,0.4575,1.8175,1.645,0.9527,2.485,0.5005,1.9845,1.8375,81621,126717,16299,110418,-72771
2017-11-05,2.9375,3.85,2.475,1.375,1.35,3.395,4.675,2.725,1.9499999999999997,1.9499999999999997,2.6405,3.0525,2.4025,0.6500000000000004,0.47250000000000014,2.928,3.56,2.5125,1.0474999999999999,0.3075000000000001,45172,122611,15405,107206,107206
2017-11-12,2.2789,2.9155,1.95,0.9655000000000002,-0.9655000000000002,2.3489,2.9925,2.045,0.9475000000000002,-0.9475000000000002,2.0423,2.4,1.855,0.5449999999999999,-0.5449999999999999,2.1749,2.4125,2.0,0.4125000000000001,-0.3999999999999999,19599,25186,13989,11197,-11197
2017-11-19,1.968625,2.0505,1.919,0.13149999999999995,0.09549999999999992,2.07825,2.2495,1.969,0.28049999999999975,0.13049999999999984,1.922625,1.99,1.85,0.1399999999999999,0.1399999999999999,1.9917500000000001,2.055,1.94,0.11500000000000021,0.050000000000000044,17406,19670,15384,4286,-1230
2017-11-26,1.893,1.995,1.86,0.135,-0.1200000000000001,1.98,2.0,1.91,0.09000000000000008,0.0,1.8484,1.8765,1.8135,0.06300000000000017,-0.0015000000000000568,1.8991,1.944,1.8719999999999999,0.07200000000000006,-0.03949999999999987,15481,26172,10005,16167,8655
2017-12-03,1.8507,1.9425,1.751,0.1915,-0.1915,1.8745,1.95,1.7685,0.1815,-0.17399999999999993,1.7633,1.85,1.6505,0.1995,-0.1995,1.8336999999999999,1.89,1.7685,0.12149999999999994,-0.10650000000000004,11285,20045,3826,16219,-968
2017-12-10,1.7018,1.75,1.589,0.16100000000000003,0.0,1.7454,1.7865,1.6815,0.10499999999999998,0.03400000000000003,1.6403,1.725,1.5590000000000002,0.16599999999999993,-0.0495000000000001,1.6842,1.725,1.65,0.07500000000000018,-0.04500000000000015,11471,13979,7341,6638,5342
2017-12-17,1.5353,1.6825,1.355,0.3275000000000001,-0.3275000000000001,1.5916000000000001,1.6825,1.453,0.22950000000000004,-0.05500000000000016,1.3959,1.639,1.05,0.589,-0.28400000000000003,1.5098,1.65,1.4,0.25,-0.15399999999999991,17188,22762,7553,15209,15209
2017-12-24,1.74875,1.995,1.55,0.44500000000000006,0.44500000000000006,1.8679999999999999,1.995,1.75,0.2450000000000001,0.2450000000000001,1.6745,1.85,1.5019999999999998,0.3480000000000003,0.3480000000000003,1.8399999999999999,1.95,1.71,0.24,0.24,17203,28114,8129,19985,-19985
2017-12-31,1.97875,2.025,1.95,0.07499999999999996,0.040000000000000036,2.038125,2.073,2.0,0.07299999999999995,-0.02400000000000002,1.8941249999999998,1.95,1.8755,0.07450000000000001,-0.07450000000000001,1.97025,2.025,1.9325,0.0924999999999998,-0.0924999999999998,16594,20518,10008,10510,4855
