Date,CTHR_stock_Open_average,CTHR_stock_Open_max,CTHR_stock_Open_min,CTHR_stock_Open_volatility,CTHR_stock_Open_change,CTHR_stock_High_average,CTHR_stock_High_max,CTHR_stock_High_min,CTHR_stock_High_volatility,CTHR_stock_High_change,CTHR_stock_Low_average,CTHR_stock_Low_max,CTHR_stock_Low_min,CTHR_stock_Low_volatility,CTHR_stock_Low_change,CTHR_stock_Close_average,CTHR_stock_Close_max,CTHR_stock_Close_min,CTHR_stock_Close_volatility,CTHR_stock_Close_change,CTHR_stock_Volume_average,CTHR_stock_Volume_max,CTHR_stock_Volume_min,CTHR_stock_Volume_volatility,CTHR_stock_Volume_change
2017-09-24,0.8812,0.89,0.866,0.02400000000000002,-0.014000000000000012,0.89,0.9,0.88,0.020000000000000018,-0.020000000000000018,0.8696,0.88,0.86,0.020000000000000018,0.006000000000000005,0.8724,0.88,0.862,0.018000000000000016,0.0,8134,18040,1053,16987,-16987
2017-10-01,0.868,0.88,0.86,0.020000000000000018,0.0,0.892,0.9,0.88,0.020000000000000018,0.0,0.86,0.87,0.85,0.020000000000000018,-0.020000000000000018,0.877,0.9,0.86,0.040000000000000036,0.015000000000000013,11991,18222,2168,16054,1439
2017-10-08,0.8804,0.89,0.87,0.020000000000000018,-0.013000000000000012,0.8914,0.9,0.877,0.02300000000000002,-0.02300000000000002,0.863,0.872,0.85,0.02200000000000002,-0.010000000000000009,0.873,0.89,0.863,0.027000000000000024,0.0,10680,31187,1121,30066,-17792
2017-10-15,0.86,0.87,0.84,0.030000000000000027,-0.020000000000000018,0.8798,0.889,0.875,0.014000000000000012,0.009000000000000008,0.8482,0.87,0.84,0.030000000000000027,0.010000000000000009,0.8688,0.889,0.85,0.039000000000000035,0.019000000000000017,14197,29112,4500,24612,-23233
2017-10-22,0.862,0.89,0.843,0.04700000000000004,-0.04400000000000004,0.8818,0.89,0.8590000000000001,0.030999999999999917,-0.030999999999999917,0.8368,0.848,0.81,0.03799999999999992,-0.030999999999999917,0.8558,0.87,0.85,0.020000000000000018,-0.010999999999999899,28443,71416,5665,65751,65751
2017-10-29,0.858,0.9,0.84,0.06000000000000005,0.04599999999999993,0.8948,1.05,0.85,0.20000000000000007,0.19599999999999995,0.8316,0.89,0.804,0.08599999999999997,0.07700000000000007,0.8662,0.94,0.84,0.09999999999999998,0.09699999999999998,196037,762394,23594,738800,734183
2017-11-05,1.008,1.05,0.94,0.1100000000000001,0.10000000000000009,1.0862,1.141,1.05,0.09099999999999997,0.010000000000000009,1.0,1.04,0.94,0.10000000000000009,0.10000000000000009,1.053,1.07,1.03,0.040000000000000036,0.015000000000000124,111225,206335,40012,166323,-94937
2017-11-12,1.072,1.08,1.05,0.030000000000000027,-0.010000000000000009,1.1066,1.131,1.08,0.050999999999999934,-0.008999999999999897,1.055,1.07,1.04,0.030000000000000027,0.0,1.07,1.11,1.04,0.07000000000000006,0.040000000000000036,119988,200455,86698,113757,-88541
2017-11-19,1.1925,1.28,1.12,0.15999999999999992,0.15999999999999992,1.25,1.28,1.21,0.07000000000000006,0.07000000000000006,1.17375,1.22,1.12,0.09999999999999987,0.09999999999999987,1.2025,1.25,1.17,0.08000000000000007,0.08000000000000007,142269,260495,67338,193157,-193157
2017-11-26,1.298,1.35,1.25,0.10000000000000009,0.06000000000000005,1.3304,1.36,1.31,0.050000000000000044,-0.040000000000000036,1.262,1.3,1.24,0.06000000000000005,-0.010000000000000009,1.3062,1.34,1.27,0.07000000000000006,-0.030000000000000027,136534,335964,44618,291346,-220866
2017-12-03,1.308,1.37,1.28,0.09000000000000008,0.07000000000000006,1.3618000000000001,1.55,1.3,0.25,0.25,1.2766,1.35,1.232,0.1180000000000001,0.1180000000000001,1.32,1.46,1.25,0.20999999999999996,0.19999999999999996,157354,447803,37221,410582,410582
2017-12-10,1.418,1.48,1.36,0.11999999999999988,-0.10000000000000009,1.458,1.49,1.43,0.06000000000000005,-0.040000000000000036,1.3739999999999999,1.4,1.35,0.04999999999999982,-0.020000000000000018,1.4128,1.47,1.364,0.10599999999999987,-0.050000000000000044,81153,153084,36410,116674,-116674
2017-12-17,1.41,1.43,1.4,0.030000000000000027,0.010000000000000009,1.44,1.45,1.42,0.030000000000000027,-0.010000000000000009,1.3824,1.4,1.351,0.04899999999999993,0.027000000000000135,1.4234,1.44,1.41,0.030000000000000027,0.010000000000000009,31667,65021,15895,49126,-43177
2017-12-24,1.35825,1.39,1.3330000000000002,0.05699999999999972,-0.026999999999999913,1.39075,1.413,1.38,0.03300000000000014,-0.03300000000000014,1.3425,1.36,1.32,0.040000000000000036,-0.030000000000000027,1.3575,1.39,1.32,0.06999999999999984,-0.039999999999999813,35628,41792,27959,13833,11569
2017-12-31,1.3275000000000001,1.35,1.29,0.06000000000000005,0.0,1.3725,1.42,1.32,0.09999999999999987,0.04999999999999982,1.31075,1.35,1.2830000000000001,0.06699999999999995,0.06699999999999995,1.335,1.37,1.29,0.08000000000000007,0.08000000000000007,46812,89762,27246,62516,-52451
