Date,LOPE_stock_Open_average,LOPE_stock_Open_max,LOPE_stock_Open_min,LOPE_stock_Open_volatility,LOPE_stock_Open_change,LOPE_stock_High_average,LOPE_stock_High_max,LOPE_stock_High_min,LOPE_stock_High_volatility,LOPE_stock_High_change,LOPE_stock_Low_average,LOPE_stock_Low_max,LOPE_stock_Low_min,LOPE_stock_Low_volatility,LOPE_stock_Low_change,LOPE_stock_Close_average,LOPE_stock_Close_max,LOPE_stock_Close_min,LOPE_stock_Close_volatility,LOPE_stock_Close_change,LOPE_stock_Volume_average,LOPE_stock_Volume_max,LOPE_stock_Volume_min,LOPE_stock_Volume_volatility,LOPE_stock_Volume_change
2017-10-15,88.806,89.61,88.33,1.2800000000000011,0.9399999999999977,89.352,89.99,88.86,1.1299999999999955,0.5,87.952,88.69,87.14,1.5499999999999972,0.3999999999999915,88.828,89.27,87.92,1.3499999999999943,-0.28999999999999204,230696,338764,148032,190732,-166271
2017-10-22,89.326,90.0,88.75,1.25,1.0100000000000051,89.812,90.15,89.24,0.9100000000000108,0.9100000000000108,88.344,88.54,87.89,0.6500000000000057,-0.07000000000000739,89.164,89.62,88.54,1.0799999999999983,0.35999999999999943,242767,331769,140952,190817,89661
2017-10-29,90.53,94.9,88.82,6.0800000000000125,-0.9400000000000119,91.008,95.51,89.83,5.680000000000007,-0.060000000000002274,87.372,88.81,83.52,5.290000000000006,-1.6700000000000017,88.316,89.51,85.69,3.8200000000000074,-0.45999999999999375,466157,884315,201464,682851,171399
2017-11-05,89.346,90.4,88.39,2.010000000000005,2.010000000000005,90.678,92.01,89.63,2.3800000000000097,2.3800000000000097,88.69800000000001,90.18,88.02,2.160000000000011,2.0700000000000074,90.02799999999999,91.22,88.91,2.3100000000000023,2.3100000000000023,252361,440521,144748,295773,52216
2017-11-12,90.712,90.93,90.47,0.46000000000000796,-0.46000000000000796,91.51,92.12,90.47,1.6500000000000057,-1.2399999999999949,89.804,90.22,89.29,0.9299999999999926,-0.7099999999999937,90.68599999999999,91.14,89.71,1.4300000000000068,-1.4300000000000068,211545,318607,146695,171912,16584
2017-11-19,90.2575,90.91,89.79,1.1199999999999903,-0.09999999999999432,90.5275,91.31,89.79,1.519999999999996,-0.269999999999996,89.31,90.37,88.71,1.6600000000000108,0.04000000000000625,90.0425,90.79,89.55,1.240000000000009,-0.5100000000000051,156766,240451,104381,136070,-136070
2017-11-26,92.776,95.83,89.59,6.239999999999995,4.840000000000003,94.22800000000001,96.15,90.9,5.25,3.569999999999993,91.366,94.11,89.54,4.569999999999993,-0.04999999999999716,93.416,95.4,90.34,5.060000000000002,2.739999999999995,281463,402106,217669,184437,50267
2017-12-03,93.428,94.38,92.12,2.259999999999991,-0.060000000000002274,94.38,95.13,93.43,1.6999999999999886,-0.3100000000000023,92.744,93.81,91.95,1.8599999999999994,1.6099999999999994,93.212,93.95,92.25,1.7000000000000028,1.7000000000000028,173265,205572,113773,91799,-66327
2017-12-10,91.326,94.08,89.12,4.959999999999994,-4.959999999999994,92.43,94.08,91.3,2.780000000000001,-1.4099999999999966,90.00999999999999,91.99,88.44,3.549999999999997,-3.549999999999997,90.918,92.14,89.12,3.019999999999996,-0.010000000000005116,227175,385913,162257,223656,223656
2017-12-17,92.81,93.55,92.27,1.2800000000000011,-0.14000000000000057,93.372,94.17,92.39,1.7800000000000011,-1.3199999999999932,91.94800000000001,92.54,91.09,1.4500000000000028,-0.6700000000000017,92.52199999999999,93.2,91.63,1.5700000000000074,-1.4500000000000028,151108,194063,91810,102253,-102253
2017-12-24,91.1,91.47,90.47,1.0,-0.9899999999999949,91.58,92.99,90.56,2.4299999999999926,-0.9599999999999937,89.9725,90.7,89.1,1.6000000000000085,-1.5600000000000023,90.505,91.08,89.53,1.5499999999999972,-1.4599999999999937,135582,172019,104197,67822,36966
2017-12-31,89.6175,90.27,88.95,1.3199999999999932,-0.9500000000000028,90.11,90.53,89.51,1.019999999999996,-0.39000000000000057,88.545,88.97,88.05,0.9200000000000017,-0.5600000000000023,89.2475,90.01,88.8,1.210000000000008,-0.5,197972,248242,166207,82035,-82035
