Date,MDPStock_Open_average,MDPStock_Open_max,MDPStock_Open_min,MDPStock_Open_volatility,MDPStock_Open_change,MDPStock_High_average,MDPStock_High_max,MDPStock_High_min,MDPStock_High_volatility,MDPStock_High_change,MDPStock_Low_average,MDPStock_Low_max,MDPStock_Low_min,MDPStock_Low_volatility,MDPStock_Low_change,MDPStock_Close_average,MDPStock_Close_max,MDPStock_Close_min,MDPStock_Close_volatility,MDPStock_Close_change,MDPStock_Volume_average,MDPStock_Volume_max,MDPStock_Volume_min,MDPStock_Volume_volatility,MDPStock_Volume_change
2017-10-29,52.45,53.7,51.7,2.0,-0.7999999999999972,52.61,53.7,51.7,2.0,-0.9499999999999957,51.410000000000004,51.95,50.95,1.0,-0.5999999999999943,52.09,53.0,51.15,1.8500000000000014,-1.3000000000000043,786494,1702944,424438,1278506,126572
2017-11-05,51.81,53.4,51.0,2.3999999999999986,2.3999999999999986,52.68,53.9,51.65,2.25,2.25,51.594,52.85,50.62,2.230000000000004,2.230000000000004,52.4,53.35,51.55,1.8000000000000043,1.6500000000000057,398877,600755,181279,419476,-209989
2017-11-12,54.68,59.8,52.2,7.599999999999994,7.049999999999997,56.51,61.8,52.85,8.949999999999996,8.949999999999996,54.41,59.8,51.8,8.0,7.5,56.08,60.9,52.45,8.449999999999996,8.049999999999997,675402,1269159,247071,1022088,381230
2017-11-19,60.7625,61.3,60.25,1.0499999999999972,-0.5499999999999972,61.2875,61.55,61.1,0.44999999999999574,-0.3499999999999943,60.255,60.5,60.15,0.3500000000000014,-0.29999999999999716,60.75,61.2,60.15,1.0500000000000043,-0.20000000000000284,410673,650286,123375,526911,-285109
2017-11-26,67.8,68.6,66.65,1.9499999999999886,-1.8999999999999915,69.42999999999999,70.85,68.35,2.5,-2.5,66.43,67.7,65.65,2.049999999999997,0.09999999999999432,67.87,68.45,67.3,1.1500000000000057,0.3500000000000085,1446418,3327874,492555,2835319,-2354586
2017-12-03,70.11,71.55,67.9,3.6499999999999915,3.6499999999999915,71.12599999999999,71.85,70.35,1.5,1.0,69.48,70.4,67.9,2.5,2.5,70.72,71.65,70.0,1.6500000000000057,1.1000000000000085,584984,913755,374991,538764,-345966
2017-12-10,71.13,72.15,69.75,2.4000000000000057,-1.7999999999999972,71.516,72.25,70.8,1.4500000000000028,-1.2800000000000011,70.174,71.25,69.35,1.9000000000000057,-1.8499999999999943,70.53,71.8,69.5,2.299999999999997,-2.299999999999997,470550,757774,331596,426178,332193
2017-12-17,69.81,70.45,68.4,2.049999999999997,-1.6499999999999915,70.28,70.9,69.05,1.8500000000000085,-1.8500000000000085,68.9,69.65,67.4,2.25,-2.1999999999999886,69.42999999999999,70.5,68.3,2.200000000000003,-2.049999999999997,373592,528723,245924,282799,-72142
2017-12-24,68.2125,69.5,66.85,2.6500000000000057,-1.4500000000000028,68.6125,69.65,67.05,2.6000000000000085,-2.5,67.25,68.3,66.0,2.299999999999997,-2.299999999999997,67.6375,69.45,66.05,3.4000000000000057,-3.4000000000000057,348457,508118,231515,276603,67622
2017-12-31,65.675,66.15,65.3,0.8500000000000085,-0.3500000000000085,65.9,66.45,65.35,1.1000000000000085,-0.6500000000000057,64.8,65.05,64.25,0.7999999999999972,0.14999999999999147,65.2875,65.6,65.15,0.44999999999998863,0.0,369478,501634,257353,244281,-150210
